TAGS,LEVEL,OMIT,NAME,LONGNAME,SEX,INCLUDE,PRE_CONDITIONS,CONDITIONS,OUTPAT_ICD,HD_MAINONLY,HD_ICD_10_ATC,HD_ICD_10,HD_ICD_9,HD_ICD_8,HD_ICD_10_EXCL,HD_ICD_9_EXCL,HD_ICD_8_EXCL,COD_MAINONLY,COD_ICD_10,COD_ICD_9,COD_ICD_8,COD_ICD_10_EXCL,COD_ICD_9_EXCL,COD_ICD_8_EXCL,OPER_NOM,OPER_HL,OPER_HP1,OPER_HP2,KELA_REIMB,KELA_REIMB_ICD,KELA_ATC_NEEDOTHER,KELA_ATC,KELA_VNRO_NEEDOTHER,KELA_VNRO,CANC_TOPO,CANC_TOPO_EXCL,CANC_MORPH,CANC_MORPH_EXCL,CANC_BEHAV,Special,version,PARENT,Latin
"#M13,#GASTRO_CM",3,,M13_OTHERJOINT,Other joint disorders,,M13_FINGERDEFORM|M13_HALLUXVALGUS|M13_HALLUXRIGIDUS|M13_HALLUDEFORMOTH|M13_HAMMERTOE|M13_TOEDEFORMOTH|M13_VALGUS|M13_VARUS|M13_FLEXION|M13_WRISTFOOTDROP|M13_FLATFOOT|M13_CLAWCLUBHANDFOOT|M13_ANKLEFOOT|M13_LIMBLENGTH|M13_LIMBDEFORM|M13_PATELLADISLOCATIO|M13_PATELLAOTH|M13_MENISCUSDERANGEMENTS|M13_KNEEDERANGEMENTS|M13_LOOSEJOINT|M13_CARTILAGE|M13_PATHODISLOCATIO|M13_RECUDISLOCATIO|M13_CONTRACTUREJOINT|M13_ANKYLOSISJOINT|M13_PROTRUSIOACETABULI|M13_JOINTOTH,,,,,,M2[0-5],,,,,,,M2[0-5],,,,,,,,,,,,,,,,,,,,,,DF2,,
"#M13,#GASTRO_CM",4,,M13_FINGERDEFORM,Deformity of finger(s),,,,,,,,M200,7362,$!$,,,,,M200,7362,$!$,,,,,,,,,,,,,,,,,,,,DF2,,
"#M13,#GASTRO_CM",4,,M13_HALLUXVALGUS,Hallux valgus (acquired),,,,,,,,M201,7350|7271,737|73099,,,,,M201,7350|7271,737,,,,,,,,,,,,,,,,,,,,DF2,M20,Hallux valgus (acquisitus)
"#M13,#GASTRO_CM",4,,M13_HALLUXRIGIDUS,Hallux rigidus,,,,,,,,M202,7352,73804,,,,,M202,7352,73804,,,,,,,,,,,,,,,,,,,,DF2,M20,Hallux rigidus
"#M13,#GASTRO_CM",4,,M13_HALLUDEFORMOTH,Other deformity of hallux (acquired),,,,,,,,M203,7351,$!$,,,,,M203,7351,$!$,,,,,,,,,,,,,,,,,,,,DF2,M20,Alia deformitas hallucis [acquisita]
"#M13,#GASTRO_CM",4,,M13_HAMMERTOE,Other hammer toe(s) (acquired),,,,,,,,M204,7353|7354,73805,,,,,M204,7353|7354,73805,,,,,,,,,,,,,,,,,,,,DF2,M20,Alii digiti malleiformes [acquisiti] pedis
"#M13,#GASTRO_CM",4,,M13_TOEDEFORMOTH,Other deformities of toe(s),,,,,,,,M20[5-6],735[8-9],$!$,,,,,M20[5-6],735[8-9],$!$,,,,,,,,,,,,,,,,,,,,DF2,,
"#M13,#GASTRO_CM",4,,M13_VALGUS,"Valgus deformity, not elsewhere classified",,,,,,,,M210,7360A|7363A|7364A,73802|73800,,,,,M210,7360A|7363A|7364A,73802|73800,,,,,,,,,,,,,,,,,,,,DF2,M21,Deformitas membri valga non alibi classificata
"#M13,#GASTRO_CM",4,,M13_VARUS,"Varus deformity, not elsewhere classified",,,,,,,,M211,7360B|7363B|7364B,73801|73803,,,,,M211,7360B|7363B|7364B,73801|73803,,,,,,,,,,,,,,,,,,,,DF2,M21,Deformitas membri vara non alibi classificata
"#M13,#GASTRO_CM",4,,M13_FLEXION,Flexion deformity,,,,,,,,M212,$!$,$!$,,,,,M212,$!$,$!$,,,,,,,,,,,,,,,,,,,,DF2,M21,Deformitas flexionalis
"#M13,#GASTRO_CM",4,,M13_WRISTFOOTDROP,Wrist or foot drop (acquired),,,,,,,,M213,$!$,$!$,,,,,M213,$!$,$!$,,,,,,,,,,,,,,,,,,,,DF2,M21,Deformitas [acquisita] carpi sive tarsi pendens
"#M13,#GASTRO_CM",4,,M13_FLATFOOT,Flat foot [pes planus] (acquired),,,,,,,,M214,734,736,,,,,M214,734,736,,,,,,,,,,,,,,,,,,,,DF2,M21,Pes planus [acquisitus]
"#M13,#GASTRO_CM",4,,M13_CLAWCLUBHANDFOOT,"Acquired clawhand, clubhand, clawfoot and clubfoot",,,,,,,,M215,$!$,$!$,,,,,M215,$!$,$!$,,,,,,,,,,,,,,,,,,,,DF2,M21,"Deformitas [acquisita] manus sive pedis, typus talipes"
"#M13,#GASTRO_CM",4,,M13_ANKLEFOOT,Other acquired deformities of ankle and foot,,,,,,,,M216,7367,$!$,,,,,M216,7367,$!$,,,,,,,,,,,,,,,,,,,,DF2,M21,Aliae deformitates acquisitae tarsi et pedis
"#M13,#GASTRO_CM",4,,M13_LIMBLENGTH,Unequal limb length (acquired),,,,,,,,M217,$!$,$!$,,,,,M217,$!$,$!$,,,,,,,,,,,,,,,,,,,,DF2,M21,Inaequalitas hongitudinis membrorum (acquisita)
"#M13,#GASTRO_CM",4,,M13_LIMBDEFORM,Other specified acquired deformities of limbs,,,,,,,,M21[8-9],736[8-9],$!$,,,,,M21[8-9],736[8-9],7380[8-9],,,,,,,,,,,,,,,,,,,,DF2,,
"#M13,#GASTRO_CM",4,,M13_PATELLADISLOCATIO,Recurrent dislocation of patella,,,,,,,,M22[0-1],$!$,$!$,,,,,M22[0-1],$!$,$!$,,,,,,,,,,,,,,,,,,,,DF2,,
"#M13,#GASTRO_CM",4,,M13_PATELLAOTH,Other disorders of patella,,,,,,,,M22[2-9],7177,$!$,,,,,M22[2-9],7177,$!$,,,,,,,,,,,,,,,,,,,,DF2,,
"#M13,#GASTRO_CM",4,,M13_MENISCUSDERANGEMENTS,Meniscus derangement,,,,,,,,M23[0-3],717[0-5],$!$,,,,,M23[0-3],717[0-5],$!$,,,,,,,,,,,,,,,,,,,,DF2,,
"#M13,#GASTRO_CM",4,,M13_KNEEDERANGEMENTS,Internar derangement of knee,,,,,,,,M23,717,72410,,M23[0-3],717[0-5]|7177,,M23,717,72410,,M23[0-3],717[0-5]|7177,,,,,,,,,,,,,,,,,DF2,M20-M25,Vitia interna genus
"#M13,#GASTRO_CM",4,,M13_LOOSEJOINT,Loose body in joint,,,,,,,,M240,7181,72901,,,,,M240,7181,72901,,,,,,,,,,,,,,,,,,,,DF2,M24,Corpus liberum articulationis
"#M13,#GASTRO_CM",4,,M13_CARTILAGE,Other articular cartilage disorders,,,,,,,,M241,7180,7249,,,,,M241,7180,7249,,,,,,,,,,,,,,,,,,,,DF2,M24,Alia vitia cartilaginum articularium
"#M13,#GASTRO_CM",4,,M13_PATHODISLOCATIO,"Pathological/recurrent dislocation and subluxation of joint, not elsewhere classified",,,,,,,,M24[3-4],718[2-3],72904,,,,,M24[3-4],718[2-3],72904,,,,,,,,,,,,,,,,,,,,DF2,,
"#M13,#GASTRO_CM",4,,M13_RECUDISLOCATIO,Recurrent dislocation and subluxation of joint,,,,,,,,M244,7183,$!$,,,,,M244,7183,$!$,,,,,,,,,,,,,,,,,,,,DF2,M24,Luxatio sive subluxatio articulationis recurrens
"#M13,#GASTRO_CM",4,,M13_CONTRACTUREJOINT,Contracture of joint,,,,,,,,M245,7184,72900,,,,,M245,7184,72900,,,,,,,,,,,,,,,,,,,,DF2,M24,Contractura articulationis
"#M13,#GASTRO_CM",4,,M13_ANKYLOSISJOINT,Ankylosis of joint,,,,,,,,M246,7185,727,,,,,M246,7185,727,,,,,,,,,,,,,,,,,,,,DF2,M24,Ancylosis articulationis
"#M13,#GASTRO_CM",4,,M13_PROTRUSIOACETABULI,Protrusioacetabuli,,,,,,,,M247,7186,$!$,,,,,M247,7186,$!$,,,,,,,,,,,,,,,,,,,,DF2,M24,Protrusio acetabuli
"#M13,#GASTRO_CM",4,,M13_JOINTOTH,Other specific joint derangements/joint disorders,,,,,,,,M242|M24[8-9]|M25,718[8-9],7290[2-3],,,,,M242|M24[8-9]|M25,718[8-9],7290[2-3],,,,,,,,,,,,,,,,,,,,DF2,,
"#M13,#GASTRO_CM",2,,M13_DORSOPATHY,Dorsopathies,,M13_DEFORMDORSO|M13_SPONDYLOPATHY|M13_CERVICDISC|M13_INTERVERTEB|M13_DORSOPATHYOTH|M13_DORSALGIA|M13_ENTESOPATHYLOW,,,,,,M4|M5[0-5],,,,,,,M4|M5[0-5],,,,,,,,,,,,,,,,,,,,,,DF2,,
"#M13,#GASTRO_CM",3,,M13_DEFORMDORSO,Deforming dorsopathies,,M13_KYPHOSIS|M13_FLATBACK|M13_LORDOSIS|M13_SCOLIOSIS|M13_SPINALOSTEOCHON|M13_SPONDYLOLISTHESIS|M13_SPINEFUSION|M13_ATLOAXSUBLUX|M13_VERTEBSUBLUX|M13_TORTICOLLIS|M13_DEFORMDORSONAS,,,,,,M4[0-3],,,,,,,M4[0-3],,,,,,,,,,,,,,,,,,,,,,DF2,,
"#M13,#GASTRO_CM",4,,M13_KYPHOSIS,Kyphosis,,,,,,,,M40[0-2],737[0-1],$!$,,,,,M40[0-2],737[0-1],$!$,,,,,,,,,,,,,,,,,,,,DF2,,
"#M13,#GASTRO_CM",4,,M13_FLATBACK,Flatback syndrome,,,,,,,,M403,$!$,$!$,,,,,M403,$!$,$!$,,,,,,,,,,,,,,,,,,,,DF2,M40,Syndroma dorsi plani
"#M13,#GASTRO_CM",4,,M13_LORDOSIS,Lordosis,,,,,,,,M40[4-5],7372,$!$,,,,,M40[4-5],7372,$!$,,,,,,,,,,,,,,,,,,,,DF2,,
"#M13,#GASTRO_CM",4,,M13_SCOLIOSIS,Scoliosis,,,,,,,,M41,7373,$!$,,,,,M41,7373,$!$,,,,,,,,,,,,,,,,,,,,DF2,M40-M43,Scoliosis
"#M13,#GASTRO_CM",4,,M13_SPINALOSTEOCHON,Spinal osteochondrosis,,,,,,,,M42,7320,$!$,,,,,M42,7320,$!$,,,,,,,,,,,,,,,,,,,,DF2,M40-M43,Osteochondrosis spinalis
"#M13,#GASTRO_CM",4,,M13_SPONDYLOLISTHESIS,Spondylolisthesis/Spondylolysis,,,,,,,,M43[0-1],7384,$!$,,,,,M43[0-1],7384,$!$,,,,,,,,,,,,,,,,,,,,DF2,,
"#M13,#GASTRO_CM",4,,M13_SPINEFUSION,Other fusion of spine,,,,,,,,M432,$!$,$!$,,,,,M432,$!$,$!$,,,,,,,,,,,,,,,,,,,,DF2,M43,Alia fusio columnae vertebralis
"#M13,#GASTRO_CM",4,,M13_ATLOAXSUBLUX,Atlantoaxial subluxation,,,,,,,,M43[3-4],$!$,$!$,,,,,M43[3-4],$!$,$!$,,,,,,,,,,,,,,,,,,,,DF2,,
"#M13,#GASTRO_CM",4,,M13_VERTEBSUBLUX,Oher recurrent vertebral subluxation,,,,,,,,M435,$!$,$!$,,,,,M435,$!$,$!$,,,,,,,,,,,,,,,,,,,,DF2,M43,Alia subluxatio vertebralis recurrens
"#M13,#GASTRO_CM",4,,M13_TORTICOLLIS,Torticollis,,,,,,,,M436,7235,7172,,,,,M436,7235,7172,,,,,,,,,,,,,,,,,,,,DF2,M43,Torticollis
"#M13,#GASTRO_CM",4,,M13_DEFORMDORSONAS,Other specified/unsepecified deforming dorsopathies,,,,,,,,M43[8-9],732[8-9]|737[8-9],735,,,,,M43[8-9],732[8-9]|737[8-9],735,,,,,,,,,,,,,,,,,,,,DF2,,
"#M13,#GASTRO_CM",3,,M13_SPONDYLOPATHY,Spondylopathies,,M13_ANKYLOSPON|M13_SPINENTHES|M13_SACROILIITIS|M13_OSTEOMYELVERTEB|M13_DISCINFECTION|M13_DISCITIS|M13_SPONDYLOINFECTION|M13_SPONDYLINFLAMNAS|M13_SPONDYLOSIS|M13_SPINSTENOSIS|M13_FORESTIER|M13_KISSING|M13_SPONDYLOTRAUM|M13_FATIGFRACT|M13_VERTEBCOLLAPSE|M13_SPONDYLOPATHYNAS|M13_SPONDYLOPATHINOTH,,,,,,M4[5-9],,,,,,,M4[5-9],,,,,,,,,,,,,,,,,,,,,,DF2,,
"#M13,#GASTRO_CM,#RHEUMA",C,,M13_ANKYLOSPON_STRICT,"Ankylosing spondylitis, strict definition",,,,M13_ANKYLOSPON_ICD10,,,,,,,,,,,,,,,,,,,,,ANY,M45,,,,,,,,,,,DF3,,
"#M13,#GASTRO_CM,#RHEUMA",C,1,M13_ANKYLOSPON_ICD10,"Ankylosing spondylitis, ICD10",,,,,,,,M45,$!$,$!$,,,,,M45,$!$,$!$,,,,,,,,,,,,,,,,,,,,DF3,M45-M49,Spondylarthritis/spondylitis ancylopoetica
"#M13,#GASTRO_CM,#RHEUMA",4,,M13_ANKYLOSPON,Ankylosing spondylitis,,,,,,,,M45,7200,7124,,,,,M45,7200,7124,,,,,,,,,,,,,,,,,,,,DF2,M45-M49,Spondylarthritis/spondylitis ancylopoetica
"#M13,#GASTRO_CM",4,,M13_SPINENTHES,Spinal enthesopathy,,,,,,,,M460,$!$,7131,,,,,M460,$!$,7131,,,,,,,,,,,,,,,,,,,,DF4,M46,Enthesopathia spinalis
"#M13,#GASTRO_CM,#RHEUMA",4,,M13_SACROILIITIS,"Sacroiliitis, not elsewhere classified",,,,,,,,M461,7202,72699,,,,,M461,7202,72699,,,,,,,,,,,,,,,,,,,,DF2,M46,Sacroiliitis non alibi classificata
"#M13,#GASTRO_CM",4,,M13_OSTEOMYELVERTEB,Osteomyelitis of vertebra,,,,,,,,M462,$!$,$!$,,,,,M462,$!$,$!$,,,,,,,,,,,,,,,,,,,,DF2,M46,Osteomyelitis vertebrae
"#M13,#GASTRO_CM",4,,M13_DISCINFECTION,Infection of intervertebral disc (pyogenic),,,,,,,,M463,$!$,$!$,,,,,M463,$!$,$!$,,,,,,,,,,,,,,,,,,,,DF2,M46,Infectio disci intervertebralis (pyogenes)
"#M13,#GASTRO_CM",4,,M13_DISCITIS,"Discitis, unspecified",,,,,,,,M464,$!$,$!$,,,,,M464,$!$,$!$,,,,,,,,,,,,,,,,,,,,DF2,M46,Discitis non specificata
"#M13,#GASTRO_CM",4,,M13_SPONDYLOINFECTION,Other infective spondylopathies,,,,,,,,M465,$!$,$!$,,,,,M465,$!$,$!$,,,,,,,,,,,,,,,,,,,,DF2,M46,Aliae spondylopathiae infectiosae
"#M13,#GASTRO_CM,#RHEUMA",4,,M13_SPONDYLINFLAMNAS,Other specified/unspecified inflammatory spondylopathies,,,,,,,,M46[8-9],720[8-9],$!$,,,,,M46[8-9],720[8-9],$!$,,,,,,,,,,,,,,,,,,,,DF2,,
"#M13,#GASTRO_CM",4,,M13_SPONDYLOSIS,Spondylosis,,,,,,,,M47,721[0-4],$!$,,,,,M47,721[0-4],$!$,,,,,,,,,,,,,,,,,,,,DF2,M45-M49,Spondylosis
"#M13,#GASTRO_CM",4,,M13_SPINSTENOSIS,Spinal stenosis,,,,,,,,M480,7230A|7240,$!$,,,,,M480,7230A|7240,$!$,,,,,,,,,,,,,,,,,,,,DF2,M48,Stenosis spinalis
"#M13,#GASTRO_CM",4,,M13_FORESTIER,Ankylosing hyperostosis [Forestier],,,,,,,,M481,7216,$!$,,,,,M481,7216,$!$,,,,,,,,,,,,,,,,,,,,DF2,M48,Hyperostosis ancylopoetica
"#M13,#GASTRO_CM",4,,M13_KISSING,Kissing spine,,,,,,,,M482,7215,$!$,,,,,M482,7215,$!$,,,,,,,,,,,,,,,,,,,,DF2,M48,
"#M13,#GASTRO_CM",4,,M13_SPONDYLOTRAUM,Traumatic spondylopathy,,,,,,,,M483,$!$,7132,,,,,M483,$!$,7132,,,,,,,,,,,,,,,,,,,,DF2,M48,Spondylopathia traumatica
"#M13,#GASTRO_CM",4,,M13_FATIGFRACT,Fatigue fracture of vertebra,,,,,,,,M484,$!$,$!$,,,,,M484,$!$,$!$,,,,,,,,,,,,,,,,,,,,DF2,M48,Fractura vertebrae ex fatigatione
"#M13,#GASTRO_CM",4,,M13_VERTEBCOLLAPSE,"Collapsed vertebra, not elsewhere classified",,,,,,,,M485,$!$,$!$,,,,,M485,$!$,$!$,,,,,,,,,,,,,,,,,,,,DF2,M48,Vertebra collapsa non alibi classificata
"#M13,#GASTRO_CM",4,,M13_SPONDYLOPATHYNAS,Other specified/unspecified spondylopathies,,,,,,,,M48[8-9],$!$,$!$,,,,,M48[8-9],$!$,$!$,,,,,,,,,,,,,,,,,,,,DF2,,
"#M13,#GASTRO_CM",4,,M13_SPONDYLOPATHINOTH,Spondylopathies in diseases classified elsewhere,,,,,,,,M49,$!$,$!$,,,,,M49,$!$,$!$,,,,,,,,,,,,,,,,,,,,DF2,,
"#M13,#GASTRO_CM",4,,M13_CERVICDISC,Cervical disc disorders,,,,,,,,M50,7220|7224|7227|7228A,7250,,,,,M50,7220|7224|7227|7228A,7250,,,,,,,,,,,,,,,,,,,,DF2,M50-M54,Morbositates discorum intervertebralium cervicalium
"#M13,#GASTRO_CM",4,,M13_INTERVERTEB,Other intervertebral disc disorders,,,,,,,,M51,722,725,,7220|7224|7227|7228A,7250,,M51,722,725,,7220|7224|7227|7228A,7250,,,,,,,,,,,,,,,,,DF2,M50-M54,Aliae morbositates discorum intervertebralium
"#M13,#GASTRO_CM",3,,M13_DORSOPATHYOTH,"Other dorsopathies, not elsewhere classified",,M13_CERVICOCRANSDR|M13_CERVICOBRACHSDR|M13_SPININSTAB|M13_SACROCOGG|M13_DORSOPATHYNAS,,,,,,M5[0-4],,,,,,,M5[0-4],,,,,,,,,,,,,,,,,,,,,,DF2,,
"#M13,#GASTRO_CM",4,,M13_CERVICOCRANSDR,Cervicocranial syndrome,,,,,,,,M530,7232,7281,,,,,M530,7232,7281,,,,,,,,,,,,,,,,,,,,DF2,M53,Syndroma cervicocraniale
"#M13,#GASTRO_CM",4,,M13_CERVICOBRACHSDR,Cervicobrachial syndrome,,,,,,,,M531,7233,7282,,,,,M531,7233,7282,,,,,,,,,,,,,,,,,,,,DF2,M53,Syndroma cervicobrachiale
"#M13,#GASTRO_CM",4,,M13_SPININSTAB,Spinal instabilities,,,,,,,,M532,$!$,$!$,,,,,M532,$!$,$!$,,,,,,,,,,,,,,,,,,,,DF2,M53,Instabilitates dorsi
"#M13,#GASTRO_CM",4,,M13_SACROCOGG,"Sacrococcygeal disorders, not elsewhere classified",,,,,,,,M533,7246,$!$,,,,,M533,7246,$!$,,,,,,,,,,,,,,,,,,,,DF2,M53,"Morbositates sacrococcygeales, non alibi classificatae"
"#M13,#GASTRO_CM",4,,M13_DORSOPATHYNAS,Other specified/unspecified dorsopathies,,,,,,,,M53[8-9],724[8-9],$!$,,,,,M53[8-9],724[8-9],$!$,,,,,,,,,,,,,,,,,,,,DF2,,
"#M13,#GASTRO_CM",3,,M13_DORSALGIA,Dorsalgia,,M13_PANNICULITIS|M13_RADICULOPATHY|M13_CERVICALGIA|M13_LOWBACKPAIN|M13_SCIATICA|M13_THORACISPINEPAIN|M13_DORSALGIANAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DF2,,
"#M13,#GASTRO_CM",4,,M13_PANNICULITIS,Panniculitis affecting regions of neck and back,,,,,,,,M540,$!$,$!$,,,,,M540,$!$,$!$,,,,,,,,,,,,,,,,,,,,DF2,M54,Panniculitis dorsi
"#M13,#GASTRO_CM",4,,M13_RADICULOPATHY,Radiculopathy,,,,,,,,M541,7234|7244,7283|7288,,,,,M541,7234|7244,7283|7288,,,,,,,,,,,,,,,,,,,,DF2,M54,Radiculopathia
"#M13,#GASTRO_CM",4,,M13_CERVICALGIA,Cervicalgia,,,,,,,,M542,7231,7289,,,,,M542,7231,7289,,,,,,,,,,,,,,,,,,,,DF2,M54,Cervicalgia
"#M13,#GASTRO_CM",C,,M13_LOWBACKPAINORANDSCIATICA,Lower back pain or/and sciatica,,M13_SCIATICA|M13_LOWBACKPAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DF4,,
"#M13,#GASTRO_CM",4,,M13_SCIATICA,Siatica+with lumbago,,,,,,,,M54[3-4],$!$,7170,,,,,M54[3-4],$!$,7170,,,,,,,,,,,,,,,,,,,,DF4,,
"#M13,#GASTRO_CM",4,,M13_LOWBACKPAIN,Low back pain,,,,,,,,M545,7242,72870,,,,,M545,7242,72870,,,,,,,,,,,,,,,,,,,,DF2,M54,Lumbago
"#M13,#GASTRO_CM",4,,M13_THORACISPINEPAIN,Pain in thoracic spine,,,,,,,,M546,7241,7285,,,,,M546,7241,7285,,,,,,,,,,,,,,,,,,,,DF2,M54,Dolores columnae vertebralis thoracicae
"#M13,#GASTRO_CM",4,,M13_DORSALGIANAS,Other/unspecified dorsalgia,,,,,,,,M54[8-9],7245,7289,,,,,M54[8-9],7245,7289,,,,,,,,,,,,,,,,,,,,DF2,,
"#M13,#GASTRO_CM",2,,M13_SOFTTISSUE,Soft tissue disorders,,M13_MUSCLE|M13_SYNOTEND|M13_SOFTOVERUSE|M13_BURSOPATHY|M13_FIBROBLASTIC|M13_SOFTTISSUEINOTH|M13_SHOULDER|M13_ENTESOPATHYOTH|M13_SOFTTISSUEOTH,,,,,,M[6-7],,,,,,,M[6-7],,,,,,,,,,,,,,,,,,,,,,DF2,,
"#M13,#GASTRO_CM",3,,M13_MUSCLE,Disorders of muscles,,M13_MYOSITIS|M13_MYOSITISOSSIF|M13_CALCIOSSIMUSCLE|M13_DIASTASIS|M13_RUPTUREMUSC|M13_INFARCMUSC|M13_IMMOBIMUSC|M13_MUSCONTRAC|M13_MUSCLEATROPH|M13_MUSCLESTRAIN|M13_MUSCLEDISNAS|M13_MUSCLEINOTH,,,,,,M6[0-3],,,,,,,M6[0-3],,,,,,,,,,,,,,,,,,,,,,DF2,,
"#M13,#GASTRO_CM",4,,M13_MYOSITIS,Myositis,,,,,,,,M60,7280,732,,,,,M60,7280,732,,,,,,,,,,,,,,,,,,,,DF2,M60-M63,Myositis
"#M13,#GASTRO_CM",4,,M13_MYOSITISOSSIF,Myositis ossificans,,,,,,,,M61[0-1],7281A,$!$,,,,,M61[0-1],7281A,$!$,,,,,,,,,,,,,,,,,,,,DF2,,
"#M13,#GASTRO_CM",4,,M13_CALCIOSSIMUSCLE,Calcification and ossification of muscle,,,,,,,,M61,7281B|7281X,$!$,M61[0-1],,,,M61,7281B|7281X,$!$,M61[0-1],,,,,,,,,,,,,,,,,,,DF2,M60-M63,Calcificatio et ossificatio musculi
"#M13,#GASTRO_CM",4,,M13_DIASTASIS,Diastasis of muscle,,,,,,,,M620,$!$,$!$,,,,,M620,$!$,$!$,,,,,,,,,,,,,,,,,,,,DF2,M62,Diastasis musculi
"#M13,#GASTRO_CM",4,,M13_RUPTUREMUSC,Other rupture of muscle,,,,,,,,M621,$!$,$!$,,,,,M621,$!$,$!$,,,,,,,,,,,,,,,,,,,,DF2,M62,Ruptura musculi non traumatica
"#M13,#GASTRO_CM",4,,M13_INFARCMUSC,Ischaemic infarction of muscle,,,,,,,,M622,$!$,$!$,,,,,M622,$!$,$!$,,,,,,,,,,,,,,,,,,,,DF2,M62,Infarctus musculi ischaemicus
"#M13,#GASTRO_CM",4,,M13_IMMOBIMUSC,Immobility syndrome (paraplegic),,,,,,,,M623,$!$,$!$,,,,,M623,$!$,$!$,,,,,,,,,,,,,,,,,,,,DF2,M62,Syndroma immobilitatis [paraplegicum]
"#M13,#GASTRO_CM",4,,M13_MUSCONTRAC,Contracture of muscle,,,,,,,,M624,$!$,$!$,,,,,M624,$!$,$!$,,,,,,,,,,,,,,,,,,,,DF2,M62,Contractura musculi
"#M13,#GASTRO_CM",4,,M13_MUSCLEATROPH,"Muscle wasting and atrophy, not elsewhere classified",,,,,,,,M625,7282A,7331,,,,,M625,7282A,7331,,,,,,,,,,,,,,,,,,,,DF2,M62,Atrophia et degeneratio musculi non alibi classificatae
"#M13,#GASTRO_CM",4,,M13_MUSCLESTRAIN,Muscle strain,,,,,,,,M626,$!$,$!$,,,,,M626,$!$,$!$,,,,,,,,,,,,,,,,,,,,DF2,M62,Distensio musculi
"#M13,#GASTRO_CM",4,,M13_MUSCLEDISNAS,Other specified disorders of muscle,,,,,,,,M62[8-9],728[8-9],733,,,733|777[0-1]|73390,,M62[8-9],728[8-9],733,,,733|777[0-1]|73390,,,,,,,,,,,,,,,,,DF2,,
"#M13,#GASTRO_CM",4,,M13_MUSCLEINOTH,Dsorders of muscle in diseases classified elsewhere,,,,,,,,M63,$!$,$!$,,,,,M63,$!$,$!$,,,,,,,,,,,,,,,,,,,,DF2,M60-M63,Morbositates musculorum in morbis alibi classificatis
"#M13,#GASTRO_CM",3,,M13_SYNOTEND,Disorders of synovium and tendon,,M13_ABSCTENDON|M13_INFTENOSYNOVITIS|M13_CALCTENDINITIS|M13_TRIGGERFINGER|M13_DEQUERVAIN|M13_TENDOSYNOVITISNAS|M13_SPONTRUPTSYNOTEND|M13_SHORTACHILLES|M13_TENDONCONTRACT|M13_SYNOHYPERTROPH|M13_TRANSSYNOVITIS|M13_GANGLION|M13_DISSYNOTENDNAS|M13_SYNOTENDINOTH,,,,,,M6[5-8],,,,,,,M6[5-8],,,,,,,,,,,,,,,,,,,,,,DF2,,
"#M13,#GASTRO_CM",4,,M13_ABSCTENDON,Abscess of tendon sheath,,,,,,,,M650,$!$,$!$,,,,,M650,$!$,$!$,,,,,,,,,,,,,,,,,,,,DF2,M65,Abscessus vaginae tendinis
"#M13,#GASTRO_CM",4,,M13_INFTENOSYNOVITIS,Other infective (teno)synovitis,,,,,,,,M651,$!$,$!$,,,,,M651,$!$,$!$,,,,,,,,,,,,,,,,,,,,DF2,M65,[Teno]synovitis infectiosa
"#M13,#GASTRO_CM",4,,M13_CALCTENDINITIS,Calcific tendinitis,,,,,,,,M652,$!$,$!$,,,,,M652,$!$,$!$,,,,,,,,,,,,,,,,,,,,DF2,M65,Tendinitis calcificans
"#M13,#GASTRO_CM",4,,M13_TRIGGERFINGER,Trigger finger,,,,,,,,M653,$!$,$!$,,,,,M653,$!$,$!$,,,,,,,,,,,,,,,,,,,,DF2,M65,Digitus contractus
"#M13,#GASTRO_CM",4,,M13_DEQUERVAIN,Radial styloid tenosynovitis [de Quervain],,,,,,,,M654,7270A,$!$,,,,,M654,7270A,$!$,,,,,,,,,,,,,,,,,,,,DF2,M65,Tenosynovitis regionis processus styloidis radii (de Quervain)
"#M13,#GASTRO_CM",4,,M13_TENDOSYNOVITISNAS,Other/unspecified synovitis and tenosynovitis,,,,,,,,M65[8-9],7270,7310[0-3],,7270A,,,M65[8-9],7270,7310[0-3],,7270A,,,,,,,,,,,,,,,,,,DF4,,
"#M13,#GASTRO_CM",4,,M13_SPONTRUPTSYNOTEND,Spontaneous rupture of synovium and tendon,,,,,,,,M66,7276,$!$,,,,,M66,7276,$!$,,,,,,,,,,,,,,,,,,,,DF2,M65-M68,Ruptura spontanea membranae synovialis sive tendinis
"#M13,#GASTRO_CM",4,,M13_SHORTACHILLES,Short Achilles tendon (acquired),,,,,,,,M670,$!$,$!$,,,,,M670,$!$,$!$,,,,,,,,,,,,,,,,,,,,DF2,M67,Brevitas tendinis calcanei (Achillis) [acquisita]
"#M13,#GASTRO_CM",4,,M13_TENDONCONTRACT,Oher contracture of tendon (sheath),,,,,,,,M671,$!$,$!$,,,,,M671,$!$,$!$,,,,,,,,,,,,,,,,,,,,DF2,M67,Alia contractura tendinis et vaginae tendinis
"#M13,#GASTRO_CM",4,,M13_SYNOHYPERTROPH,"Synovial hypertrophy, not elsewhere classified",,,,,,,,M672,$!$,$!$,,,,,M672,$!$,$!$,,,,,,,,,,,,,,,,,,,,DF2,M67,Hypertrophia membranae synovialis non alibi classificata
