query	term	label	source	quality	action
KRA_PSY_EATING					
KRA_PSY_EATING (more controls excluded)	http://www.ebi.ac.uk/efo/EFO_0007339	late congenital syphilis	OLS API EFO lookup	fuzzy	check if valid
Hyperkinetic disorders	http://www.ebi.ac.uk/efo/EFO_0003888	attention deficit hyperactivity disorder	OLS API EFO lookup	fuzzy	check if valid
Hyperkinetic disorders (more controls excluded)	http://www.ebi.ac.uk/efo/EFO_0003888	attention deficit hyperactivity disorder	OLS API EFO lookup	fuzzy	check if valid
Mental retardation	http://www.ebi.ac.uk/efo/EFO_0003847	mental retardation	EFO OBO	match	
Mental retardation (more controls excluded)	http://www.ebi.ac.uk/efo/EFO_0009152	mental retardation, autosomal dominant 52	OLS API EFO lookup	fuzzy	check if valid
Mood disorders	http://www.ebi.ac.uk/efo/EFO_0004247	mood disorder	EFO OBO	match	
Mood disorders (more controls excluded)	http://www.ebi.ac.uk/efo/EFO_0004247	mood disorder	OLS API EFO lookup	fuzzy	check if valid
Motor disorders	http://www.ebi.ac.uk/efo/EFO_0009692	voice disorders	OLS API EFO lookup	fuzzy	check if valid
Motor disorders (more controls excluded)	http://www.ebi.ac.uk/efo/EFO_1001089	partial motor epilepsy	OLS API EFO lookup	fuzzy	check if valid
Personality disorders					
Personality disorders (more controls excluded)					
Mental and behabioural disorders of puerperum, not classified elsewhere					
Mental and behabioural disorders of puerperum, not classified elsewhere (more controls excluded)					
Schizophrenia or delusion	http://www.ebi.ac.uk/efo/EFO_0000692	schizophrenia	OLS API EFO lookup	fuzzy	check if valid
Schizophrenia or delusion (more controls excluded)	http://www.ebi.ac.uk/efo/EFO_0000692	schizophrenia	OLS API EFO lookup	fuzzy	check if valid
Nonorganic sleeping disorders	http://www.ebi.ac.uk/efo/EFO_0009692	voice disorders	OLS API EFO lookup	fuzzy	check if valid
Nonorganic sleeping disorders (more controls excluded)	http://www.ebi.ac.uk/efo/EFO_0009692	voice disorders	OLS API EFO lookup	fuzzy	check if valid
Speech and linguistic disorders	http://www.ebi.ac.uk/efo/EFO_0004336	speech perception	OLS API EFO lookup	fuzzy	check if valid
Speech and linguistic disorders (more controls excluded)	http://www.ebi.ac.uk/efo/EFO_0004336	speech perception	OLS API EFO lookup	fuzzy	check if valid
Substance abuse	http://purl.obolibrary.org/obo/MONDO_0002491	substance abuse	EFO OBO	match	
Substance abuse (more controls excluded)	http://purl.obolibrary.org/obo/MONDO_0002491	substance abuse	OLS API EFO lookup	fuzzy	check if valid
Tic disorders	http://purl.obolibrary.org/obo/MONDO_0002420	tic disorder	OLS API EFO lookup	fuzzy	check if valid
Tic disorders (more controls excluded)	http://purl.obolibrary.org/obo/MONDO_0002420	tic disorder	OLS API EFO lookup	fuzzy	check if valid
Cutaneous abscess, furuncle and carbuncle	http://www.ebi.ac.uk/efo/EFO_1001489	skin and soft tissue Staphylococcus aureus infection	OLS API EFO lookup	fuzzy	check if valid
Acne	http://www.ebi.ac.uk/efo/EFO_0003894	acne	EFO OBO	match	
Other  and unspecified acne	http://www.ebi.ac.uk/efo/EFO_0009734	unspecified juvenile idiopathic arthritis	OLS API EFO lookup	fuzzy	check if valid
Acne vulgaris	http://www.ebi.ac.uk/efo/EFO_0003894	acne	EFO OBO	match	
Actinic keratosis	http://www.ebi.ac.uk/efo/EFO_0002496	actinic keratosis	EFO OBO	match	
Alergic contact dermatitis	http://www.ebi.ac.uk/efo/EFO_0005319	contact dermatitis	OLS API EFO lookup	fuzzy	check if valid
Alopecia areata	http://www.orpha.net/ORDO/Orphanet_79364	Alopecia	EFO OBO	match	
Atopic dermatitis	http://www.ebi.ac.uk/efo/EFO_0000274	atopic dermatitis	Zooma API lookup	match	
Atrophic disorders of skin	http://purl.obolibrary.org/obo/HP_0001075	Atrophic scars	OLS API EFO lookup	fuzzy	check if valid
Other bullous disorders	http://www.orpha.net/ORDO/Orphanet_1867	Bullous dystrophy, macular type	OLS API EFO lookup	fuzzy	check if valid
Bullous disorders	http://www.ebi.ac.uk/efo/EFO_0007187	bullous pemphigoid	OLS API EFO lookup	fuzzy	check if valid
Cellulitis	http://www.ebi.ac.uk/efo/EFO_0003035	cellulitis	EFO OBO	match	
Chronic ulcer of skin, not elsewhere classified	http://www.ebi.ac.uk/efo/EFO_0007066	chronic ulcer of skin	OLS API EFO lookup	fuzzy	check if valid
Corns and callosities					
Decubitus ulcer and pressure area	http://www.ebi.ac.uk/efo/EFO_0007067	decubitus ulcer	OLS API EFO lookup	fuzzy	check if valid
Dermatitis herpetiformis	http://www.ebi.ac.uk/efo/EFO_1000684	dermatitis herpetiformis	EFO OBO	match	
Dermatitis and eczema	http://purl.obolibrary.org/obo/HP_0000964	Eczema	OLS API EFO lookup	fuzzy	check if valid
Other and unspecified dermatitis	http://www.ebi.ac.uk/efo/EFO_0009734	unspecified juvenile idiopathic arthritis	OLS API EFO lookup	fuzzy	check if valid
Other and unspecified dermatitis	http://www.ebi.ac.uk/efo/EFO_0009734	unspecified juvenile idiopathic arthritis	OLS API EFO lookup	fuzzy	check if valid
Nummular dermatitis	http://purl.obolibrary.org/obo/MONDO_0002406	dermatitis	OLS API EFO lookup	fuzzy	check if valid
Disorders of skin appendages	http://www.ebi.ac.uk/efo/EFO_0000701	skin disease	OLS API EFO lookup	fuzzy	check if valid
Dyshidrosis [pompholyx]	http://www.ebi.ac.uk/efo/EFO_1000688	dyshidrosis	OLS API EFO lookup	fuzzy	check if valid
Other epidermal thickening	http://purl.obolibrary.org/obo/HP_0011368	Epidermal thickening	OLS API EFO lookup	fuzzy	check if valid
Other and unspecified epidermal thickening	http://www.ebi.ac.uk/efo/EFO_0009734	unspecified juvenile idiopathic arthritis	OLS API EFO lookup	fuzzy	check if valid
Erythema multiforme	http://www.ebi.ac.uk/efo/EFO_1000694	erythema multiforme	EFO OBO	match	
Erythema nodosum	http://purl.obolibrary.org/obo/HP_0012219	Erythema nodosum	OLS API EFO lookup	match	
Other erythematous conditions					
Universal eryhrodermia, KELA reimbursement	http://www.ebi.ac.uk/efo/EFO_0005626	pancolitis	OLS API EFO lookup	fuzzy	check if valid
Other and unspecified erythematous conditions	http://www.ebi.ac.uk/efo/EFO_0009734	unspecified juvenile idiopathic arthritis	OLS API EFO lookup	fuzzy	check if valid
Erythema intertrigo	http://purl.obolibrary.org/obo/MONDO_0021340	intertrigo	OLS API EFO lookup	fuzzy	check if valid
Exfoliative dermatitis	http://www.ebi.ac.uk/efo/EFO_0009456	exfoliative dermatitis	EFO OBO	match	
Other follicular disorders	http://www.ebi.ac.uk/efo/EFO_1000701	follicular mucinosis	OLS API EFO lookup	fuzzy	check if valid
Follicular cysts of skin and subcutaneous tissue	http://www.ebi.ac.uk/efo/EFO_1000707	hemangioma of subcutaneous tissue	OLS API EFO lookup	fuzzy	check if valid
Other and unspecified follicular disorders	http://www.ebi.ac.uk/efo/EFO_0000211	unspecified peripheral T-cell lymphoma	OLS API EFO lookup	fuzzy	check if valid
Dermatitis due to ingested food	http://www.ebi.ac.uk/efo/EFO_0005320	contact dermatitis due to nickel	OLS API EFO lookup	fuzzy	check if valid
Granuloma annulare	http://www.ebi.ac.uk/efo/EFO_1000704	granuloma annulare	EFO OBO	match	
Granulomatous disorders of skin and subcutaneous tissue	http://www.ebi.ac.uk/efo/EFO_0000701	skin disease	OLS API EFO lookup	fuzzy	check if valid
Hidradenitis suppurativa	http://www.ebi.ac.uk/efo/EFO_1000710	hidradenitis suppurativa	EFO OBO	match	
Hirsutism	http://purl.obolibrary.org/obo/HP_0001007	Hirsutism	OLS API EFO lookup	match	
Hypertrichosis	http://www.orpha.net/ORDO/Orphanet_79365	Hypertrichosis	EFO OBO	match	
Hypertrophic disorders of skin	http://www.ebi.ac.uk/efo/EFO_0000701	skin disease	OLS API EFO lookup	fuzzy	check if valid
Hypertrophic scar	http://www.ebi.ac.uk/efo/EFO_0007747	postburn hypertrophic scarring severity measurement	OLS API EFO lookup	fuzzy	check if valid
Impetigo	http://www.ebi.ac.uk/efo/EFO_1000714	impetigo	EFO OBO	match	
Infective dermatitis	http://purl.obolibrary.org/obo/MONDO_0002406	dermatitis	OLS API EFO lookup	fuzzy	check if valid
Infections of the skin and subcutaneous tissue	http://purl.obolibrary.org/obo/HP_0001482	Subcutaneous nodule	OLS API EFO lookup	fuzzy	check if valid
Other and unspecified local infections of skin and subcutaneous tissue	http://www.ebi.ac.uk/efo/EFO_0000759	lipoma	OLS API EFO lookup	fuzzy	check if valid
Other local infections of skin and subcutaneous tissue	http://www.ebi.ac.uk/efo/EFO_1000707	hemangioma of subcutaneous tissue	OLS API EFO lookup	fuzzy	check if valid
Dermatitis due to substances taken internally	http://www.ebi.ac.uk/efo/EFO_0005320	contact dermatitis due to nickel	OLS API EFO lookup	fuzzy	check if valid
Lichen planus	http://www.ebi.ac.uk/efo/EFO_1000726	lichen planus	EFO OBO	match	
Lichen sclerosus et atrophicus	http://purl.obolibrary.org/obo/MONDO_0007899	lichen sclerosus et atrophicus	EFO OBO	match	
Lichen simplex chronicus	http://www.ebi.ac.uk/efo/EFO_1000740	neurodermatitis	EFO OBO	match	
Lichen simplex chronicus and prurigo					
Other localized connective tissue disorders					
Localized scleroderma [morphea]	http://www.ebi.ac.uk/efo/EFO_1001993	scleroderma	OLS API EFO lookup	fuzzy	check if valid
Lupus erythematosus	http://purl.obolibrary.org/obo/MONDO_0004670	lupus erythematosus	EFO OBO	match	
Acute lymphadenitis	http://purl.obolibrary.org/obo/MONDO_0002052	lymphadenitis (disease)	EFO OBO	match	
Nail disorders	http://purl.obolibrary.org/obo/HP_0008404	Nail dystrophy	OLS API EFO lookup	fuzzy	check if valid
Other and unspecified nail disorders	http://www.ebi.ac.uk/efo/EFO_0000516	glaucoma	OLS API EFO lookup	fuzzy	check if valid
Ingrowing nail					
Skin changes due to chronic exposure to nonionizing radiation	http://www.ebi.ac.uk/efo/EFO_0005805	polycythemia due to hypoxia	OLS API EFO lookup	fuzzy	check if valid
Other and unspecified skin changes due to chronic exposure to nonionizing radiation					
Other acute skin changes due to ultraviolet radiation	http://www.ebi.ac.uk/efo/EFO_1001411	Radiation Pneumonitis	OLS API EFO lookup	fuzzy	check if valid
Other and unspecified acute skin changes due to ultraviolet radiation	http://www.ebi.ac.uk/efo/EFO_0000270	asthma	OLS API EFO lookup	fuzzy	check if valid
Other contact dermatitis	http://purl.obolibrary.org/obo/MONDO_0006596	photoallergic dermatitis	OLS API EFO lookup	fuzzy	check if valid
Other disorders of skin and subcutaneous tissue, not elsewhere classified	http://www.ebi.ac.uk/efo/EFO_0000701	skin disease	OLS API EFO lookup	fuzzy	check if valid
Other melanin hyperpigmentation	http://www.ebi.ac.uk/efo/EFO_0009047	Hyperpigmentation of the skin	OLS API EFO lookup	fuzzy	check if valid
Other disorders of skin and subcutaneous tissue	http://www.ebi.ac.uk/efo/EFO_0000701	skin disease	OLS API EFO lookup	fuzzy	check if valid
Other disorders of pigmentation	http://www.ebi.ac.uk/efo/EFO_1000755	pigmentation disease	OLS API EFO lookup	fuzzy	check if valid
Papulosquamous disorders	http://www.ebi.ac.uk/efo/EFO_0009692	voice disorders	OLS API EFO lookup	fuzzy	check if valid
Other papulosquamous disorders	http://www.ebi.ac.uk/efo/EFO_0009692	voice disorders	OLS API EFO lookup	fuzzy	check if valid
Parapsoriasis	http://www.ebi.ac.uk/efo/EFO_1000747	parapsoriasis	EFO OBO	match	
Pemphigoid	http://www.ebi.ac.uk/efo/EFO_0007187	bullous pemphigoid	EFO OBO	match	
Bullous pemphigoid	http://www.ebi.ac.uk/efo/EFO_0007187	bullous pemphigoid	EFO OBO	match	
Perioral dermatitis	http://www.ebi.ac.uk/efo/EFO_1001305	Dermatitis, Perioral	OLS API EFO lookup	fuzzy	check if valid
Pilonidal cyst	http://purl.obolibrary.org/obo/HP_0010769	Pilonidal sinus	OLS API EFO lookup	match	
Other  prurigo	http://purl.obolibrary.org/obo/MONDO_0026045	prurigo nodularis	OLS API EFO lookup	fuzzy	check if valid
Prurigo nodularis	http://purl.obolibrary.org/obo/MONDO_0026045	prurigo nodularis	EFO OBO	match	
Pruritus	http://purl.obolibrary.org/obo/HP_0000989	pruritus	OT Zooma Mappings	match	
Psoriasis	http://www.ebi.ac.uk/efo/EFO_0000676	psoriasis	EFO OBO	match	
Arthropathic psoriasis	http://www.ebi.ac.uk/efo/EFO_0003778	psoriatic arthritis	EFO OBO	match	
Guttate psoriasis	http://purl.obolibrary.org/obo/MONDO_0023297	guttate psoriasis	EFO OBO	match	
Other and unspecified psoriasis	http://www.ebi.ac.uk/efo/EFO_0000676	psoriasis	OLS API EFO lookup	fuzzy	check if valid
Pustulosis palmaris et plantaris	http://www.orpha.net/ORDO/Orphanet_163927	Pustulosis palmaris et plantaris	EFO OBO	match	
Psoriasis vulgaris	http://www.ebi.ac.uk/efo/EFO_1001494	psoriasis vulgaris	EFO OBO	match	
Pyoderma	http://purl.obolibrary.org/obo/HP_0000999	Pyoderma	OLS API EFO lookup	match	
Pyogenic granuloma	http://purl.obolibrary.org/obo/MONDO_0022096	pyogenic granuloma	EFO OBO	match	
Radiation-related disorders of the skin and subcutaneous tissue	http://www.ebi.ac.uk/efo/EFO_1000707	hemangioma of subcutaneous tissue	OLS API EFO lookup	fuzzy	check if valid
Rosacea	http://www.ebi.ac.uk/efo/EFO_1000760	rosacea	EFO OBO	match	
Other and unspcified rosacea					
Scar conditions and fibrosis of skin	http://www.ebi.ac.uk/efo/EFO_0007183	bronchiolitis obliterans	OLS API EFO lookup	fuzzy	check if valid
Seborrhoeic dermatitis	http://www.ebi.ac.uk/efo/EFO_1000764	seborrheic dermatitis	OLS API EFO lookup	match	
Seborrhoeic keratosis	http://www.ebi.ac.uk/efo/EFO_1000720	keratosis	OLS API EFO lookup	fuzzy	check if valid
Diseases of the skin and subcutaneous tissue	http://purl.obolibrary.org/obo/HP_0001482	Subcutaneous nodule	OLS API EFO lookup	fuzzy	check if valid
Other and unspecified disorders of skin and subcutaneous tissue	http://www.ebi.ac.uk/efo/EFO_0000759	lipoma	OLS API EFO lookup	fuzzy	check if valid
Ulcer of lower limb, not elsewhere classified	http://www.ebi.ac.uk/efo/EFO_0007068	ulcer of lower limb	OLS API EFO lookup	fuzzy	check if valid
Urticaria	http://www.ebi.ac.uk/efo/EFO_0005531	urticaria	EFO OBO	match	
Urticaria and erythema	http://www.ebi.ac.uk/efo/EFO_0005531	urticaria	OLS API EFO lookup	fuzzy	check if valid
Allergic urticaria	http://www.ebi.ac.uk/efo/EFO_1000669	allergic urticaria	EFO OBO	match	
Dermatographic urticaria	http://www.ebi.ac.uk/efo/EFO_1000685	dermatographia	EFO OBO	match	
Idiopathic urticaria	http://www.ebi.ac.uk/efo/EFO_1001881	cold urticaria	OLS API EFO lookup	fuzzy	check if valid
Other and unspecified urticaria	http://www.ebi.ac.uk/efo/EFO_0009734	unspecified juvenile idiopathic arthritis	OLS API EFO lookup	fuzzy	check if valid
Other and unspecified vasculitis limited to skin	http://www.ebi.ac.uk/efo/EFO_0000211	unspecified peripheral T-cell lymphoma	OLS API EFO lookup	fuzzy	check if valid
Vasculitis limited to skin, not elsewhere classified	http://www.ebi.ac.uk/efo/EFO_0006803	vasculitis	OLS API EFO lookup	fuzzy	check if valid
Vitiligo	http://www.ebi.ac.uk/efo/EFO_0004208	Vitiligo	EFO OBO	match	
Lung transplantation					
Achilles tendinitis	http://purl.obolibrary.org/obo/MONDO_0004857	tendinitis	OLS API EFO lookup	fuzzy	check if valid
Adhesive capsulitis of shoulder	http://www.ebi.ac.uk/efo/EFO_1000941	frozen shoulder	EFO OBO	match	
Alogoneurodystrophy					
Ankylosing spondylitis	http://www.ebi.ac.uk/efo/EFO_0003898	ankylosing spondylitis	EFO OBO	match	
Ankylosing spondylitis, strict definition	http://www.ebi.ac.uk/efo/EFO_0003898	ankylosing spondylitis	OLS API EFO lookup	fuzzy	check if valid
Arthropathies in other diseases classified elsewhere	http://www.ebi.ac.uk/efo/EFO_0000318	cardiomyopathy	OLS API EFO lookup	fuzzy	check if valid
Ohter specific/unspecified arthritis	http://www.ebi.ac.uk/efo/EFO_0009734	unspecified juvenile idiopathic arthritis	OLS API EFO lookup	fuzzy	check if valid
Arthropathies					
Arthrosis	http://www.ebi.ac.uk/efo/EFO_1000999	joint disease	EFO OBO	match	
Gonarthrosis					
Gonarthrosis,primary	http://www.ebi.ac.uk/efo/EFO_0008519	primary hyperparathyroidism	OLS API EFO lookup	fuzzy	check if valid
Gonarthrosis, primary, with knee surgery					
Other arthrosis	http://www.ebi.ac.uk/efo/EFO_0002506	osteoarthritis	OLS API EFO lookup	fuzzy	check if valid
Polyarhtrosis					
Coxarthrosis,	http://www.ebi.ac.uk/efo/EFO_1000786	osteoarthritis, hip	OLS API EFO lookup	fuzzy	check if valid
Coxarthrosis, primary, with hip surgery	http://www.ebi.ac.uk/efo/EFO_1000786	osteoarthritis, hip	OLS API EFO lookup	fuzzy	check if valid
Coxarthrosis, primary	http://www.ebi.ac.uk/efo/EFO_0008519	primary hyperparathyroidism	OLS API EFO lookup	fuzzy	check if valid
Synovial cyst of popliteal space [Baker]	http://purl.obolibrary.org/obo/HP_0032072	Popliteal synovial cyst	OLS API EFO lookup	fuzzy	check if valid
Bicipital tendinitis	http://purl.obolibrary.org/obo/MONDO_0004857	tendinitis	OLS API EFO lookup	fuzzy	check if valid
Biomechanical lesions, not elsewhere classified					
Disorders of continuity of bone	http://www.ebi.ac.uk/efo/EFO_0009692	voice disorders	OLS API EFO lookup	fuzzy	check if valid
Other disorders of bone density and structure	http://purl.obolibrary.org/obo/HP_0004348	Abnormality of bone mineral density	OLS API EFO lookup	fuzzy	check if valid
Other specified/unspecified disorders of  bone/cartilage	http://www.ebi.ac.uk/efo/EFO_0000516	glaucoma	OLS API EFO lookup	fuzzy	check if valid
Other bursal cyst	http://purl.obolibrary.org/obo/HP_0032072	Popliteal synovial cyst	OLS API EFO lookup	fuzzy	check if valid
Other bursitis of hip	http://purl.obolibrary.org/obo/MONDO_0002471	bursitis	OLS API EFO lookup	fuzzy	check if valid
Other bursitis of knee	http://purl.obolibrary.org/obo/MONDO_0002471	bursitis	OLS API EFO lookup	fuzzy	check if valid
Other bursitis, not elsewhere classified					
Other bursopathies	http://purl.obolibrary.org/obo/MONDO_0019546	other acquired skin disease	OLS API EFO lookup	fuzzy	check if valid
Calcaneal spur	http://www.ebi.ac.uk/efo/EFO_0007772	calcaneal bone quantitative ultrasound measurement	OLS API EFO lookup	fuzzy	check if valid
Calcific tendinitis of shoulder	http://purl.obolibrary.org/obo/MONDO_0001903	calcific tendinitis	OLS API EFO lookup	fuzzy	check if valid
