query	term	label	source	quality	action
Urethral stricture	http://www.ebi.ac.uk/efo/EFO_1000840	Urethral stricture	Zooma API lookup	match	
Other disorders of urethra and urinary system					
Other diseases of urinary system	http://www.ebi.ac.uk/efo/EFO_0009690	urinary system disease	OLS API EFO lookup	fuzzy	check if valid
Urolithiasis	http://purl.obolibrary.org/obo/MONDO_0024647	Urolithiasis	Zooma API lookup	match	
Vaginitis/vulvovaginitis/vulvitis/abscess of vulva	http://www.ebi.ac.uk/efo/EFO_1001239	vulvitis	OLS API EFO lookup	fuzzy	check if valid
Vulvovaginal ulceration/inflammation in other diseases	http://www.ebi.ac.uk/efo/EFO_0007543	vulvovaginal candidiasis	OLS API EFO lookup	fuzzy	check if valid
Nonalcoholic fatty liver disease	http://www.ebi.ac.uk/efo/EFO_0003095	Nonalcoholic fatty liver disease	Zooma API lookup	match	
Other necrotizing vasculopathies (FG)	http://www.ebi.ac.uk/efo/EFO_0009297	fg syndrome	OLS API EFO lookup	fuzzy	check if valid
Nephropathy related operations	http://www.ebi.ac.uk/efo/EFO_0007313	HIV-associated nephropathy	OLS API EFO lookup	fuzzy	check if valid
Other degenerative diseases of the nervous system	http://www.ebi.ac.uk/efo/EFO_0005772	neurodegenerative disease	OLS API EFO lookup	fuzzy	check if valid
Neurological diseases	http://www.orpha.net/ORDO/Orphanet_137658	Microcephaly - intellectual disability - phalangeal and neurological anomalies	OLS API EFO lookup	fuzzy	check if valid
Co-morbidities of interest (NEURO)	http://www.orpha.net/ORDO/Orphanet_488613	global developmental delay - neuro-ophthalmological abnormalities - seizures - intellectual disability syndrome	OLS API EFO lookup	fuzzy	check if valid
Non-allergic asthma	http://www.ebi.ac.uk/efo/EFO_0000270	asthma	OLS API EFO lookup	fuzzy	check if valid
Non-allergic asthma (mode)	http://www.ebi.ac.uk/efo/EFO_0000270	asthma	OLS API EFO lookup	fuzzy	check if valid
Alcohol related diseases, tilastokeskus definition					
Osteoporosis with pathological fracture (FG)	http://www.ebi.ac.uk/efo/EFO_0003882	osteoporosis	OLS API EFO lookup	fuzzy	check if valid
Postmenopausal osteoporosis with pathological fracture	http://www.ebi.ac.uk/efo/EFO_0003854	postmenopausal osteoporosis	OLS API EFO lookup	fuzzy	check if valid
Other antidepressants	http://purl.obolibrary.org/obo/MONDO_0019546	other acquired skin disease	OLS API EFO lookup	fuzzy	check if valid
Other ILD-related CVD-co-morbidities	http://www.ebi.ac.uk/efo/EFO_0000319	cardiovascular disease	OLS API EFO lookup	fuzzy	check if valid
Other systemic involvement of connective tissue (FG)					
Acute pancreatis (for exclusion)	http://www.ebi.ac.uk/efo/EFO_0005223	acute stress reaction	OLS API EFO lookup	fuzzy	check if valid
Peripheral arterial reconstruction	http://www.ebi.ac.uk/efo/EFO_0004265	peripheral arterial disease	OLS API EFO lookup	fuzzy	check if valid
Secondary parkinsonism	http://www.ebi.ac.uk/efo/EFO_1001175	Secondary parkinsonism	Zooma API lookup	match	
Parkinson's disease, strict definition	http://www.ebi.ac.uk/efo/EFO_0002508	Parkinson's disease	Zooma API lookup	match	
Parkinson's disease, strict definition	http://www.ebi.ac.uk/efo/EFO_0002508	Parkinson's disease	Zooma API lookup	match	
Bacterial pneumonia (organism specified)	http://www.ebi.ac.uk/efo/EFO_0003106	pneumonia	OLS API EFO lookup	fuzzy	check if valid
Pneumonias (Asthma/COPD co-morbidities)	http://www.ebi.ac.uk/efo/EFO_0000270	asthma	OLS API EFO lookup	fuzzy	check if valid
Pneumococcal septichemia	http://www.ebi.ac.uk/efo/EFO_1001925	pneumococcal bacteremia	OLS API EFO lookup	fuzzy	check if valid
Pollen allergy	http://www.ebi.ac.uk/efo/EFO_0003956	seasonal allergic rhinitis	OLS API EFO lookup	match	
Polypectomy (DHB20)	http://www.ebi.ac.uk/efo/EFO_0007133	adenomyoma	OLS API EFO lookup	fuzzy	check if valid
Pre-eclampsia or eclampsia	http://purl.obolibrary.org/obo/HP_0100601	Eclampsia	OLS API EFO lookup	fuzzy	check if valid
Primary coxarthrosis, bilateral	http://www.ebi.ac.uk/efo/EFO_0008519	primary hyperparathyroidism	OLS API EFO lookup	fuzzy	check if valid
Primary gonarthrosis, bilateral	http://www.ebi.ac.uk/efo/EFO_0008519	primary hyperparathyroidism	OLS API EFO lookup	fuzzy	check if valid
Other psoriatic arthropathies	http://www.ebi.ac.uk/efo/EFO_0003778	psoriatic arthritis	OLS API EFO lookup	fuzzy	check if valid
Psoriatic and enteropathic arthropathies	http://www.ebi.ac.uk/efo/EFO_0003778	Psoriatic and enteropathic arthropathies	Zooma API lookup	match	
Other pulmonary diagnosis					
Anxiety (asthma-related co-morbidities)	http://www.ebi.ac.uk/efo/EFO_0009874	decreased anxiety-related response	OLS API EFO lookup	fuzzy	check if valid
Immune disease comorbidities	http://www.ebi.ac.uk/efo/EFO_0000540	immune system disease	OLS API EFO lookup	fuzzy	check if valid
COPD/asthma/ILD related infections	http://www.ebi.ac.uk/efo/EFO_1001406	Prosthesis-Related Infections	OLS API EFO lookup	fuzzy	check if valid
Medication related adverse effects (Asthma/COPD)	http://www.ebi.ac.uk/efo/EFO_0009658	adverse effect	OLS API EFO lookup	fuzzy	check if valid
COPD/asthma/ILD related pneumonia or pneumonia derived septichaemia	http://www.ebi.ac.uk/efo/EFO_0003106	pneumonia	OLS API EFO lookup	fuzzy	check if valid
Psychiatric comorbidites (Asthma/COPD)	http://purl.obolibrary.org/obo/MONDO_0002025	psychiatric disorder	OLS API EFO lookup	fuzzy	check if valid
Rheumatoid arthritis -related co-morbidities	http://www.ebi.ac.uk/efo/EFO_0000685	rheumatoid arthritis	OLS API EFO lookup	fuzzy	check if valid
Other/unspecified reactive arthropathies	http://www.ebi.ac.uk/efo/EFO_0007460	reactive arthritis	OLS API EFO lookup	fuzzy	check if valid
Respiratory insufficiency	http://purl.obolibrary.org/obo/HP_0002093	respiratory insufficiency	Zooma API lookup	match	
Reactive arthropathies, FINNGEN	http://www.ebi.ac.uk/efo/EFO_0007460	reactive arthritis	OLS API EFO lookup	fuzzy	check if valid
Rheumatological diseases related comorbidities	http://www.orpha.net/ORDO/Orphanet_232288	Alpha-thalassemia-related diseases	OLS API EFO lookup	fuzzy	check if valid
Finngen Rheumatological endpoints	http://www.ebi.ac.uk/efo/EFO_1001161	rheumatic heart disease	OLS API EFO lookup	fuzzy	check if valid
Other/unspecified rheumatoid arthritis	http://www.ebi.ac.uk/efo/EFO_0000685	rheumatoid arthritis	OLS API EFO lookup	fuzzy	check if valid
Other (seronegative) rheumatoid arthritis, wide	http://www.ebi.ac.uk/efo/EFO_0000685	rheumatoid arthritis	OLS API EFO lookup	fuzzy	check if valid
Seropositive rheumatoid arthritis	http://www.ebi.ac.uk/efo/EFO_0000685	Seropositive rheumatoid arthritis	Zooma API lookup	match	
Other/unspecified seropositiverheumatoid arthritis	http://www.ebi.ac.uk/efo/EFO_0009734	unspecified juvenile idiopathic arthritis	OLS API EFO lookup	fuzzy	check if valid
Seropositive rheumatoid arthritis, wide	http://www.ebi.ac.uk/efo/EFO_0000685	Seropositive rheumatoid arthritis	Zooma API lookup	match	
Other arthritis (FG)	http://www.ebi.ac.uk/efo/EFO_0009297	fg syndrome	OLS API EFO lookup	fuzzy	check if valid
Vasomotor rhinitis (mode)	http://www.ebi.ac.uk/efo/EFO_0007533	vasomotor rhinitis	OLS API EFO lookup	fuzzy	check if valid
Other secondary coxarthrosis	http://www.ebi.ac.uk/efo/EFO_1001173	secondary hyperparathyroidism	OLS API EFO lookup	fuzzy	check if valid
Other secondary gonarthrosis	http://www.ebi.ac.uk/efo/EFO_1001173	secondary hyperparathyroidism	OLS API EFO lookup	fuzzy	check if valid
Pneumonia derived septichemia	http://www.ebi.ac.uk/efo/EFO_0003106	pneumonia	OLS API EFO lookup	fuzzy	check if valid
Sodium-glucose co-transporter 2 (SGLT2) inhibitors					
Sleep disorders (combined)	http://www.ebi.ac.uk/efo/EFO_0008568	Sleep Disorder	OLS API EFO lookup	fuzzy	check if valid
SLE-related co-morbidities					
SLE (FG)	http://www.ebi.ac.uk/efo/EFO_0009297	fg syndrome	OLS API EFO lookup	fuzzy	check if valid
Systemic lupus erythematosus, unspecified	http://www.ebi.ac.uk/efo/EFO_0002690	systemic lupus erythematosus	EFO OBO	match	
Smoking	http://www.ebi.ac.uk/efo/EFO_0004318	smoking behavior	EFO OBO	match	
Smoking dependancy	http://www.ebi.ac.uk/efo/EFO_0004318	smoking behavior	OLS API EFO lookup	fuzzy	check if valid
Snoring	http://www.ebi.ac.uk/efo/EFO_0008341	Snoring	Zooma API lookup	match	
Spondyloarthritis	http://www.ebi.ac.uk/efo/EFO_0000706	spondyloarthropathy	OLS API EFO lookup	match	
Spondylopathies (FG)	http://www.ebi.ac.uk/efo/EFO_0009297	fg syndrome	OLS API EFO lookup	fuzzy	check if valid
Spondylopathy related co-morbidities					
Selective serotonin reuptake inhibitors	http://www.ebi.ac.uk/efo/EFO_0005658	response to selective serotonin reuptake inhibitor	OLS API EFO lookup	fuzzy	check if valid
Adult-onset Still disease	http://www.ebi.ac.uk/efo/EFO_0007135	adult-onset Still's disease	OLS API EFO lookup	match	
Sulfonylureas	http://www.ebi.ac.uk/efo/EFO_0007922	response to sulfonylurea	OLS API EFO lookup	fuzzy	check if valid
Type1 diabetes, definitions combined	http://www.ebi.ac.uk/efo/EFO_1001428	Subacute Combined Degeneration	OLS API EFO lookup	fuzzy	check if valid
Sub-endpoint used in defining T1D endpoints	http://www.ebi.ac.uk/efo/EFO_0009926	Vasodilators used in cardiac diseases use measurement	OLS API EFO lookup	fuzzy	check if valid
Type 1 diabetes, strict def1n1t1on	http://www.ebi.ac.uk/efo/EFO_0009266	refractory celiac disease	OLS API EFO lookup	fuzzy	check if valid
Type 1 diabetes, strict definition, subgroup 1					
Type 1 diabetes, wide definition	http://purl.obolibrary.org/obo/HP_0000445	Wide nose	OLS API EFO lookup	fuzzy	check if valid
Type 1 diabetes, wide definition, subgroup 1	http://purl.obolibrary.org/obo/HP_0000445	Wide nose	OLS API EFO lookup	fuzzy	check if valid
Type 1 diabetes, wide definition, subgroup 2	http://purl.obolibrary.org/obo/HP_0000445	Wide nose	OLS API EFO lookup	fuzzy	check if valid
Type 2 diabetes, definitions combined	http://www.ebi.ac.uk/efo/EFO_1001428	Subacute Combined Degeneration	OLS API EFO lookup	fuzzy	check if valid
Type 2 diabetes, wide definition	http://purl.obolibrary.org/obo/HP_0000445	Wide nose	OLS API EFO lookup	fuzzy	check if valid
Respiratory tuberculosis	http://www.orpha.net/ORDO/Orphanet_3389	Tuberculosis	OLS API EFO lookup	fuzzy	check if valid
Respiratory TBC, ICD-8 codes not specifying whether confirmed bacteriologically or histologically	http://www.ebi.ac.uk/efo/EFO_1000178	Chronic Eosinophilic Leukemia, Not Otherwise Specified	OLS API EFO lookup	fuzzy	check if valid
Thyroiditis	http://www.ebi.ac.uk/efo/EFO_1000627	Thyroiditis	Zooma API lookup	match	
Thyroiditis, ILD-related definition					
Disorders of thyroid, IBD co-morbidities	http://www.ebi.ac.uk/efo/EFO_1000627	thyroid disease	OLS API EFO lookup	fuzzy	check if valid
Thyrotoxicosis	http://www.ebi.ac.uk/efo/EFO_0009190	Thyrotoxicosis	OLS API EFO lookup	match	
Tobacco use	http://www.ebi.ac.uk/efo/EFO_0003768	nicotine dependence	OLS API EFO lookup	fuzzy	check if valid
Previously done organ transplantation					
severe traumatic brain injury, does not include concussion	http://www.ebi.ac.uk/efo/EFO_1001276	Brain Stem Hemorrhage, Traumatic	OLS API EFO lookup	fuzzy	check if valid
Tuberculosis	http://www.orpha.net/ORDO/Orphanet_3389	tuberculosis	Zooma API lookup	match	
Ulcerative enterocolitis	http://www.ebi.ac.uk/efo/EFO_1001481	enterocolitis	OLS API EFO lookup	fuzzy	check if valid
Ulcerative ileocolitis	http://www.ebi.ac.uk/efo/EFO_0005624	ileocolitis	OLS API EFO lookup	fuzzy	check if valid
Ulcerative colitis, NAS	http://www.ebi.ac.uk/efo/EFO_0000729	ulcerative colitis	EFO OBO	match	
Other ulcerative colitis	http://www.ebi.ac.uk/efo/EFO_0000729	ulcerative colitis	OLS API EFO lookup	match	
Ulcerative proctitis	http://www.ebi.ac.uk/efo/EFO_0005628	proctitis	OLS API EFO lookup	fuzzy	check if valid
Ulcerative rectosigmoiditis	http://www.ebi.ac.uk/efo/EFO_1001223	ulcerative proctosigmoiditis	OLS API EFO lookup	fuzzy	check if valid
Retention of urine	http://purl.obolibrary.org/obo/HP_0000016	Retention of urine	Zooma API lookup	match	
Vascular dementia (undefined)	http://www.ebi.ac.uk/efo/EFO_0004718	vascular dementia	OLS API EFO lookup	fuzzy	check if valid
Diseases of the ear and mastoid process	http://www.ebi.ac.uk/efo/EFO_1000678	cholesteatoma of middle ear	OLS API EFO lookup	fuzzy	check if valid
Diseases of the eye and adnexa	http://www.ebi.ac.uk/efo/EFO_0009546	eye adnexa disease	OLS API EFO lookup	fuzzy	check if valid
Viral pneumonia (known virus, not influenza)	http://www.ebi.ac.uk/efo/EFO_0007541	viral pneumonia	OLS API EFO lookup	fuzzy	check if valid
Viral pneumonia (unknown virus, not influenza)	http://www.ebi.ac.uk/efo/EFO_0007541	viral pneumonia	OLS API EFO lookup	fuzzy	check if valid
Vitamin deficiency	http://www.ebi.ac.uk/efo/EFO_0005878	vitamin deficiency	EFO OBO	match	
Diseases of the nervous system	http://purl.obolibrary.org/obo/MONDO_0002977	autoimmune disease of the nervous system	OLS API EFO lookup	fuzzy	check if valid
Vocal cord dysfunction	http://purl.obolibrary.org/obo/HP_0031801	Vocal cord dysfunction	OLS API HP exact lookup	match	check if in OT
Mental and behavioural disorders	http://www.ebi.ac.uk/efo/EFO_0000677	mental or behavioural disorder	OLS API EFO lookup	fuzzy	check if valid
Wet age-related macular degeneration	http://www.ebi.ac.uk/efo/EFO_0004683	wet macular degeneration	OLS API EFO lookup	fuzzy	check if valid
Diseases of the musculoskeletal system and connective tissue					
Diseases of the skin and subcutaneous tissue	http://purl.obolibrary.org/obo/HP_0001482	Subcutaneous nodule	OLS API EFO lookup	fuzzy	check if valid
Diseases of the genitourinary system					
Injury, poisoning and certain other consequences of external causes					
Diseases of the digestive system	http://www.ebi.ac.uk/efo/EFO_0000405	digestive system disease	OLS API EFO lookup	match	
Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified					
Congenital malformations, deformations and chromosomal abnormalities					
Certain conditions originating in the perinatal period	http://www.ebi.ac.uk/efo/EFO_0010238	perinatal disease	OLS API EFO lookup	fuzzy	check if valid
Pregnancy, childbirth and the puerperium	http://www.ebi.ac.uk/efo/EFO_0009816	perineal laceration during delivery	OLS API EFO lookup	fuzzy	check if valid
Factors influencing health status and contact with health services	http://www.ebi.ac.uk/efo/EFO_1001810	mercury poisoning	OLS API EFO lookup	fuzzy	check if valid
External causes of morbidity and mortality	http://www.ebi.ac.uk/efo/EFO_0004889	postoperative ventricular dysfunction	OLS API EFO lookup	fuzzy	check if valid
Diseases of the respiratory system	http://www.ebi.ac.uk/efo/EFO_0000684	respiratory system disease	OLS API EFO lookup	match	
