phenocode	name	category	n_cases	n_controls	path_bucket	path_https
K11_ANOMALI_JAW_C_BASE_RELATIONS	Anomalies of jaw-cranial base relationship	XI Diseases of the digestive system (K11_)	1237	217555	gs://finngen-public-data-r5/summary_stats/finngen_R5_K11_ANOMALI_JAW_C_BASE_RELATIONS.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_K11_ANOMALI_JAW_C_BASE_RELATIONS.gz
K11_APPENDACUT	Acute appendicitis	XI Diseases of the digestive system (K11_)	15627	201886	gs://finngen-public-data-r5/summary_stats/finngen_R5_K11_APPENDACUT.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_K11_APPENDACUT.gz
K11_APPENDIX	Diseases of appendix	XI Diseases of the digestive system (K11_)	16906	201886	gs://finngen-public-data-r5/summary_stats/finngen_R5_K11_APPENDIX.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_K11_APPENDIX.gz
K11_APPENDOTH	Other appendicitis	XI Diseases of the digestive system (K11_)	1365	201886	gs://finngen-public-data-r5/summary_stats/finngen_R5_K11_APPENDOTH.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_K11_APPENDOTH.gz
K11_ASYMMETRY_JAW	Asymmetry of jaw	XI Diseases of the digestive system (K11_)	173	218619	gs://finngen-public-data-r5/summary_stats/finngen_R5_K11_ASYMMETRY_JAW.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_K11_ASYMMETRY_JAW.gz
K11_ATROPHY_SALIVARY_GLAND	Atrophy of salivary gland	XI Diseases of the digestive system (K11_)	225	218567	gs://finngen-public-data-r5/summary_stats/finngen_R5_K11_ATROPHY_SALIVARY_GLAND.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_K11_ATROPHY_SALIVARY_GLAND.gz
K11_ATTRITION	Excessive attrition of teeth	XI Diseases of the digestive system (K11_)	292	195395	gs://finngen-public-data-r5/summary_stats/finngen_R5_K11_ATTRITION.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_K11_ATTRITION.gz
K11_BARRET	Barret oesophagus	XI Diseases of the digestive system (K11_)	495	189695	gs://finngen-public-data-r5/summary_stats/finngen_R5_K11_BARRET.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_K11_BARRET.gz
K11_BILIAOTH	Other diseases of biliary tract	XI Diseases of the digestive system (K11_)	1031	195144	gs://finngen-public-data-r5/summary_stats/finngen_R5_K11_BILIAOTH.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_K11_BILIAOTH.gz
K11_CARIES	Dental caries	XI Diseases of the digestive system (K11_)	4170	195395	gs://finngen-public-data-r5/summary_stats/finngen_R5_K11_CARIES.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_K11_CARIES.gz
K11_CD_NOUC	"Crohn disease (strict definition, all UC cases excluded)"	XI Diseases of the digestive system (K11_)	657	210300	gs://finngen-public-data-r5/summary_stats/finngen_R5_K11_CD_NOUC.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_K11_CD_NOUC.gz
K11_CD_STRICT	"Crohn disease (strict definition, require KELA)"	XI Diseases of the digestive system (K11_)	871	217852	gs://finngen-public-data-r5/summary_stats/finngen_R5_K11_CD_STRICT.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_K11_CD_STRICT.gz
K11_CD_STRICT2	"Crohn disease (strict definition, require KELA, min 2 HDR)"	XI Diseases of the digestive system (K11_)	848	217852	gs://finngen-public-data-r5/summary_stats/finngen_R5_K11_CD_STRICT2.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_K11_CD_STRICT2.gz
K11_CHOLANGI	"Cholangitis (primary sclerosing, PSC)"	XI Diseases of the digestive system (K11_)	778	195144	gs://finngen-public-data-r5/summary_stats/finngen_R5_K11_CHOLANGI.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_K11_CHOLANGI.gz
K11_CHOLANGI_STRICT	"Cholangitis (primary sclerosing, PSC), with reimbursement 202"	Gastrointestinal endpoints	238	207873	gs://finngen-public-data-r5/summary_stats/finngen_R5_K11_CHOLANGI_STRICT.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_K11_CHOLANGI_STRICT.gz
K11_CHOLECYST	Chlocystitis	XI Diseases of the digestive system (K11_)	2013	195144	gs://finngen-public-data-r5/summary_stats/finngen_R5_K11_CHOLECYST.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_K11_CHOLECYST.gz
K11_CHOLELITH	Cholelithiasis	XI Diseases of the digestive system (K11_)	19023	195144	gs://finngen-public-data-r5/summary_stats/finngen_R5_K11_CHOLELITH.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_K11_CHOLELITH.gz
K11_CHRONGASTR	Chronic gastritis	XI Diseases of the digestive system (K11_)	5213	189695	gs://finngen-public-data-r5/summary_stats/finngen_R5_K11_CHRONGASTR.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_K11_CHRONGASTR.gz
K11_CHRONHEP	"Chronic hepatitis, not elsewhere classified"	XI Diseases of the digestive system (K11_)	454	213592	gs://finngen-public-data-r5/summary_stats/finngen_R5_K11_CHRONHEP.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_K11_CHRONHEP.gz
K11_CHRONPANC	Chronic pancreatitis	XI Diseases of the digestive system (K11_)	1737	195144	gs://finngen-public-data-r5/summary_stats/finngen_R5_K11_CHRONPANC.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_K11_CHRONPANC.gz
K11_COELIAC	Coeliac disease	XI Diseases of the digestive system (K11_)	1973	210964	gs://finngen-public-data-r5/summary_stats/finngen_R5_K11_COELIAC.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_K11_COELIAC.gz
K11_CONSTIPATION	Constipation	XI Diseases of the digestive system (K11_)	17246	201546	gs://finngen-public-data-r5/summary_stats/finngen_R5_K11_CONSTIPATION.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_K11_CONSTIPATION.gz
K11_CROHN	Crohn disease	XI Diseases of the digestive system (K11_)	2056	210300	gs://finngen-public-data-r5/summary_stats/finngen_R5_K11_CROHN.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_K11_CROHN.gz
K11_CROSSBITE	Crossbite	XI Diseases of the digestive system (K11_)	292	218500	gs://finngen-public-data-r5/summary_stats/finngen_R5_K11_CROSSBITE.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_K11_CROSSBITE.gz
K11_CROWDI_TEETH	Crowding of teeth	XI Diseases of the digestive system (K11_)	331	218461	gs://finngen-public-data-r5/summary_stats/finngen_R5_K11_CROWDI_TEETH.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_K11_CROWDI_TEETH.gz
K11_DEEP_BITE	Deep bite	XI Diseases of the digestive system (K11_)	609	218183	gs://finngen-public-data-r5/summary_stats/finngen_R5_K11_DEEP_BITE.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_K11_DEEP_BITE.gz
K11_DENTOFACIAL_ANOMALIES	Dentofacial anomalies [including malocclusion]	XI Diseases of the digestive system (K11_)	4793	195395	gs://finngen-public-data-r5/summary_stats/finngen_R5_K11_DENTOFACIAL_ANOMALIES.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_K11_DENTOFACIAL_ANOMALIES.gz
K11_DEPOSITS	Deposits [accretions] on teeth	XI Diseases of the digestive system (K11_)	774	195395	gs://finngen-public-data-r5/summary_stats/finngen_R5_K11_DEPOSITS.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_K11_DEPOSITS.gz
K11_DIAHER	Diaphragmatic hernia	XI Diseases of the digestive system (K11_)	5741	190557	gs://finngen-public-data-r5/summary_stats/finngen_R5_K11_DIAHER.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_K11_DIAHER.gz
K11_DISLIVOTH	Other diseases of liver	XI Diseases of the digestive system (K11_)	2298	213592	gs://finngen-public-data-r5/summary_stats/finngen_R5_K11_DISLIVOTH.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_K11_DISLIVOTH.gz
K11_DISOESINOTH	Disorders of oesophagus in diseases classified elsewhere	XI Diseases of the digestive system (K11_)	241	189695	gs://finngen-public-data-r5/summary_stats/finngen_R5_K11_DISOESINOTH.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_K11_DISOESINOTH.gz
K11_DISORD_TEETH	Other disorders of teeth and supporting structures	XI Diseases of the digestive system (K11_)	3141	195395	gs://finngen-public-data-r5/summary_stats/finngen_R5_K11_DISORD_TEETH.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_K11_DISORD_TEETH.gz
K11_DISTAL_BITE	Distal bite	XI Diseases of the digestive system (K11_)	178	218614	gs://finngen-public-data-r5/summary_stats/finngen_R5_K11_DISTAL_BITE.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_K11_DISTAL_BITE.gz
K11_DIVERTIC	Diverticular disease of intestine	XI Diseases of the digestive system (K11_)	14357	182423	gs://finngen-public-data-r5/summary_stats/finngen_R5_K11_DIVERTIC.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_K11_DIVERTIC.gz
K11_DULC	Duodenal ulcer	XI Diseases of the digestive system (K11_)	1691	189695	gs://finngen-public-data-r5/summary_stats/finngen_R5_K11_DULC.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_K11_DULC.gz
K11_EMBED_TEETH	Embedded teeth	XI Diseases of the digestive system (K11_)	724	218068	gs://finngen-public-data-r5/summary_stats/finngen_R5_K11_EMBED_TEETH.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_K11_EMBED_TEETH.gz
K11_EMBIMPACT_TEETH	Embedded and impacted teeth	XI Diseases of the digestive system (K11_)	1545	195395	gs://finngen-public-data-r5/summary_stats/finngen_R5_K11_EMBIMPACT_TEETH.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_K11_EMBIMPACT_TEETH.gz
K11_ENERCOLNONINF	Noninfective enteritis and colitis	XI Diseases of the digestive system (K11_)	8492	210300	gs://finngen-public-data-r5/summary_stats/finngen_R5_K11_ENERCOLNONINF.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_K11_ENERCOLNONINF.gz
K11_EROSION	Erosion of teeth	XI Diseases of the digestive system (K11_)	143	195395	gs://finngen-public-data-r5/summary_stats/finngen_R5_K11_EROSION.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_K11_EROSION.gz
K11_ERUPTION	Tooth eruption problems	XI Diseases of the digestive system (K11_)	767	218025	gs://finngen-public-data-r5/summary_stats/finngen_R5_K11_ERUPTION.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_K11_ERUPTION.gz
K11_FEMHER	Femoral hernia	XI Diseases of the digestive system (K11_)	700	190557	gs://finngen-public-data-r5/summary_stats/finngen_R5_K11_FEMHER.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_K11_FEMHER.gz
K11_FIBROCHIRLIV	Fibrosis and chirrhosis of liver	XI Diseases of the digestive system (K11_)	811	213592	gs://finngen-public-data-r5/summary_stats/finngen_R5_K11_FIBROCHIRLIV.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_K11_FIBROCHIRLIV.gz
K11_FISSANAL	Fissure and fistula of anal and rectal regions	XI Diseases of the digestive system (K11_)	4493	182423	gs://finngen-public-data-r5/summary_stats/finngen_R5_K11_FISSANAL.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_K11_FISSANAL.gz
K11_FISTULA	Colonic or urogenital fistula	XI Diseases of the digestive system (K11_)	4691	214101	gs://finngen-public-data-r5/summary_stats/finngen_R5_K11_FISTULA.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_K11_FISTULA.gz
K11_FUNCDYSP	Functional dyspepsia	XI Diseases of the digestive system (K11_)	4376	189695	gs://finngen-public-data-r5/summary_stats/finngen_R5_K11_FUNCDYSP.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_K11_FUNCDYSP.gz
K11_GALLBILPANC	"Disorders of gallbladder, biliary tract and pancreas"	XI Diseases of the digestive system (K11_)	23648	195144	gs://finngen-public-data-r5/summary_stats/finngen_R5_K11_GALLBILPANC.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_K11_GALLBILPANC.gz
K11_GALLBLAOTH	Other diseases of gallbladder	XI Diseases of the digestive system (K11_)	621	195144	gs://finngen-public-data-r5/summary_stats/finngen_R5_K11_GALLBLAOTH.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_K11_GALLBLAOTH.gz
K11_GASTRODUOULC	Gastroduodenal ulcer	XI Diseases of the digestive system (K11_)	4510	189695	gs://finngen-public-data-r5/summary_stats/finngen_R5_K11_GASTRODUOULC.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_K11_GASTRODUOULC.gz
K11_GIBLEEDING	GI-bleeding	XI Diseases of the digestive system (K11_)	4992	210964	gs://finngen-public-data-r5/summary_stats/finngen_R5_K11_GIBLEEDING.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_K11_GIBLEEDING.gz
K11_GIDISEASES	Gastrointestinal diseases	XI Diseases of the digestive system (K11_)	107110	111682	gs://finngen-public-data-r5/summary_stats/finngen_R5_K11_GIDISEASES.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_K11_GIDISEASES.gz
K11_GINGIVA	Other disorders of gingiva and edentulous alveolar ridge	XI Diseases of the digestive system (K11_)	463	195395	gs://finngen-public-data-r5/summary_stats/finngen_R5_K11_GINGIVA.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_K11_GINGIVA.gz
K11_GINGIVITIS_ACUTE	Acute gingivitis	XI Diseases of the digestive system (K11_)	149	195395	gs://finngen-public-data-r5/summary_stats/finngen_R5_K11_GINGIVITIS_ACUTE.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_K11_GINGIVITIS_ACUTE.gz
K11_GINGIVITIS_CHRONIC	Chronic gingivitis	XI Diseases of the digestive system (K11_)	850	195395	gs://finngen-public-data-r5/summary_stats/finngen_R5_K11_GINGIVITIS_CHRONIC.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_K11_GINGIVITIS_CHRONIC.gz
K11_GINGIVITIS_PERIODONTAL	Gingivitis and periodontal diseases	XI Diseases of the digestive system (K11_)	4120	195395	gs://finngen-public-data-r5/summary_stats/finngen_R5_K11_GINGIVITIS_PERIODONTAL.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_K11_GINGIVITIS_PERIODONTAL.gz
K11_GJULC	Gastrojejunal ulcer	XI Diseases of the digestive system (K11_)	141	189695	gs://finngen-public-data-r5/summary_stats/finngen_R5_K11_GJULC.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_K11_GJULC.gz
K11_GULC	Gastric ulcer	XI Diseases of the digestive system (K11_)	2904	189695	gs://finngen-public-data-r5/summary_stats/finngen_R5_K11_GULC.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_K11_GULC.gz
K11_HAEMORR	Haemmorrhoids and perianal venous thrombosis	XI Diseases of the digestive system (K11_)	3765	182423	gs://finngen-public-data-r5/summary_stats/finngen_R5_K11_HAEMORR.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_K11_HAEMORR.gz
K11_HEPFAIL	"Hepatic failure, not elsewhere classified"	XI Diseases of the digestive system (K11_)	464	213592	gs://finngen-public-data-r5/summary_stats/finngen_R5_K11_HEPFAIL.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_K11_HEPFAIL.gz
K11_HERING	Inguinal hernia	XI Diseases of the digestive system (K11_)	17096	190557	gs://finngen-public-data-r5/summary_stats/finngen_R5_K11_HERING.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_K11_HERING.gz
K11_HERNIA	Hernia	XI Diseases of the digestive system (K11_)	28235	190557	gs://finngen-public-data-r5/summary_stats/finngen_R5_K11_HERNIA.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_K11_HERNIA.gz
K11_HYPODONTIA	Hypodontia	XI Diseases of the digestive system (K11_)	250	218542	gs://finngen-public-data-r5/summary_stats/finngen_R5_K11_HYPODONTIA.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_K11_HYPODONTIA.gz
K11_HYPO_ONLY	Tooth agenesis EXCLUDE clefts and syndromes	XI Diseases of the digestive system (K11_)	246	218546	gs://finngen-public-data-r5/summary_stats/finngen_R5_K11_HYPO_ONLY.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_K11_HYPO_ONLY.gz
K11_IBD	Inflammatory bowel disease	XI Diseases of the digestive system (K11_)	5673	213119	gs://finngen-public-data-r5/summary_stats/finngen_R5_K11_IBD.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_K11_IBD.gz
K11_IBD_STRICT	"Inflammatory bowel disease, strict (require KELA)"	XI Diseases of the digestive system (K11_)	3753	210300	gs://finngen-public-data-r5/summary_stats/finngen_R5_K11_IBD_STRICT.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_K11_IBD_STRICT.gz
K11_IBD_STRICT_PSC	IBD (strict) with PSC	Gastrointestinal endpoints	131	199816	gs://finngen-public-data-r5/summary_stats/finngen_R5_K11_IBD_STRICT_PSC.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_K11_IBD_STRICT_PSC.gz
K11_IBS	Irritable bowel syndrome	XI Diseases of the digestive system (K11_)	4605	182423	gs://finngen-public-data-r5/summary_stats/finngen_R5_K11_IBS.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_K11_IBS.gz
K11_ILEUS	Paralytic ileus and intestinal obstruction	XI Diseases of the digestive system (K11_)	4091	182423	gs://finngen-public-data-r5/summary_stats/finngen_R5_K11_ILEUS.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_K11_ILEUS.gz
K11_IMPACT	Impaction of intestines	XI Diseases of the digestive system (K11_)	85	182423	gs://finngen-public-data-r5/summary_stats/finngen_R5_K11_IMPACT.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_K11_IMPACT.gz
K11_IMPACTED_TEETH	Impacted teeth	XI Diseases of the digestive system (K11_)	884	217908	gs://finngen-public-data-r5/summary_stats/finngen_R5_K11_IMPACTED_TEETH.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_K11_IMPACTED_TEETH.gz
K11_INTESTOTH	Other diseases of intestines	XI Diseases of the digestive system (K11_)	36369	182423	gs://finngen-public-data-r5/summary_stats/finngen_R5_K11_INTESTOTH.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_K11_INTESTOTH.gz
K11_INTUSS	Intussusception	XI Diseases of the digestive system (K11_)	232	182423	gs://finngen-public-data-r5/summary_stats/finngen_R5_K11_INTUSS.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_K11_INTUSS.gz
K11_JAWS	Other diseases of jaws	XI Diseases of the digestive system (K11_)	892	195395	gs://finngen-public-data-r5/summary_stats/finngen_R5_K11_JAWS.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_K11_JAWS.gz
