phenocode	name	category	n_cases	n_controls	path_bucket	path_https
HYPOSENSIBILIZATIONTHRPY	Hyposensibilization therapy	Other	372	134153	gs://finngen-public-data-r3/summary_stats/finngen_r3_HYPOSENSIBILIZATIONTHRPY.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_HYPOSENSIBILIZATIONTHRPY.gz
HYPOTHYROIDISM	Hypothyroidism (congenital or acquired)	Other	15434	40375	gs://finngen-public-data-r3/summary_stats/finngen_r3_HYPOTHYROIDISM.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_HYPOTHYROIDISM.gz
HYPOTHY_LEVOTHY	Hypothyroidism, levothyroxin purchases	Other	15285	40440	gs://finngen-public-data-r3/summary_stats/finngen_r3_HYPOTHY_LEVOTHY.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_HYPOTHY_LEVOTHY.gz
HYPOTHY_PURCHASE	Hypothyroidism and >3 levothyroxin purchases	Other	15285	40375	gs://finngen-public-data-r3/summary_stats/finngen_r3_HYPOTHY_PURCHASE.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_HYPOTHY_PURCHASE.gz
HYPOTHY_REIMB	Hypothyroidism, drug reimbursement	Other	4208	40429	gs://finngen-public-data-r3/summary_stats/finngen_r3_HYPOTHY_REIMB.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_HYPOTHY_REIMB.gz
I9_AF	Atrial fibrillation and flutter	Circulatory system	12859	73341	gs://finngen-public-data-r3/summary_stats/finngen_r3_I9_AF.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_I9_AF.gz
I9_AF_REIMB	Atrial fibrillation and flutter with reimbursement	Circulatory system	4720	73341	gs://finngen-public-data-r3/summary_stats/finngen_r3_I9_AF_REIMB.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_I9_AF_REIMB.gz
I9_ANEUR	Endovascular or surgical operations to intracerebral aneurysms	Circulatory system	379	126115	gs://finngen-public-data-r3/summary_stats/finngen_r3_I9_ANEUR.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_I9_ANEUR.gz
I9_ANEURYSM	Cerebral aneurysm, nonruptured	Circulatory system	555	126115	gs://finngen-public-data-r3/summary_stats/finngen_r3_I9_ANEURYSM.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_I9_ANEURYSM.gz
I9_ANGINA	Angina pectoris	Circulatory system	12131	115774	gs://finngen-public-data-r3/summary_stats/finngen_r3_I9_ANGINA.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_I9_ANGINA.gz
I9_ANGIO	Coronary angiopasty	Circulatory system	5464	127487	gs://finngen-public-data-r3/summary_stats/finngen_r3_I9_ANGIO.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_I9_ANGIO.gz
I9_AORTANEUR	Aortic aneurysm	Circulatory system	1520	128425	gs://finngen-public-data-r3/summary_stats/finngen_r3_I9_AORTANEUR.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_I9_AORTANEUR.gz
I9_AORTDIS	Dissection of aorta	Circulatory system	274	128425	gs://finngen-public-data-r3/summary_stats/finngen_r3_I9_AORTDIS.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_I9_AORTDIS.gz
I9_ARTEMBTHR	Arterial embolism and thrombosis	Circulatory system	474	128425	gs://finngen-public-data-r3/summary_stats/finngen_r3_I9_ARTEMBTHR.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_I9_ARTEMBTHR.gz
I9_ARTEMBTHRLOW	Arterial embolism and thrombosis of lower extremity artery	Circulatory system	288	128425	gs://finngen-public-data-r3/summary_stats/finngen_r3_I9_ARTEMBTHRLOW.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_I9_ARTEMBTHRLOW.gz
I9_ARTEMBTHRNAS	Other arterial embolism and thrombosis	Circulatory system	203	128425	gs://finngen-public-data-r3/summary_stats/finngen_r3_I9_ARTEMBTHRNAS.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_I9_ARTEMBTHRNAS.gz
I9_ARTOTH	Other diseases of arteries and capillaries	Circulatory system	828	128425	gs://finngen-public-data-r3/summary_stats/finngen_r3_I9_ARTOTH.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_I9_ARTOTH.gz
I9_ATHSCLE	Atherosclerosis, excluding cerebral, coronary and PAD	Circulatory system	3986	128425	gs://finngen-public-data-r3/summary_stats/finngen_r3_I9_ATHSCLE.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_I9_ATHSCLE.gz
I9_AVBLOCK	AV-block	Circulatory system	1360	99433	gs://finngen-public-data-r3/summary_stats/finngen_r3_I9_AVBLOCK.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_I9_AVBLOCK.gz
I9_CABG	Coronary artery bypass grafting	Circulatory system	3669	127487	gs://finngen-public-data-r3/summary_stats/finngen_r3_I9_CABG.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_I9_CABG.gz
I9_CARDARR	Cardiac arrest	Circulatory system	628	73341	gs://finngen-public-data-r3/summary_stats/finngen_r3_I9_CARDARR.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_I9_CARDARR.gz
I9_CARDMPRI	Cardiomyopathies, Primary/intrinsic	Circulatory system	1344	99433	gs://finngen-public-data-r3/summary_stats/finngen_r3_I9_CARDMPRI.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_I9_CARDMPRI.gz
I9_CARDMYO	Cardiomyopathy	Circulatory system	1883	99433	gs://finngen-public-data-r3/summary_stats/finngen_r3_I9_CARDMYO.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_I9_CARDMYO.gz
I9_CARDMYOHYP	Cardiomyopathy, Hypertrophic obstructive	Circulatory system	270	99433	gs://finngen-public-data-r3/summary_stats/finngen_r3_I9_CARDMYOHYP.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_I9_CARDMYOHYP.gz
I9_CARDMYOOTH	Cardiomyopathy, other and unspecified	Circulatory system	780	99433	gs://finngen-public-data-r3/summary_stats/finngen_r3_I9_CARDMYOOTH.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_I9_CARDMYOOTH.gz
I9_CEREBDOTH	Other specified cerebrovascular diseases, other cerebrovascular disorders in diseases classified elsewhere	Circulatory system	596	126115	gs://finngen-public-data-r3/summary_stats/finngen_r3_I9_CEREBDOTH.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_I9_CEREBDOTH.gz
I9_CEREBVASC	Cerebrovascular diseases	Circulatory system	9523	126115	gs://finngen-public-data-r3/summary_stats/finngen_r3_I9_CEREBVASC.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_I9_CEREBVASC.gz
I9_CHD	Major coronary heart disease event	Circulatory system	13753	121885	gs://finngen-public-data-r3/summary_stats/finngen_r3_I9_CHD.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_I9_CHD.gz
I9_CHD_NOREV	Major coronary heart disease event excluding revascularizations	Circulatory system	11429	121855	gs://finngen-public-data-r3/summary_stats/finngen_r3_I9_CHD_NOREV.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_I9_CHD_NOREV.gz
I9_CONDUCTIO	Conduction disorders	Circulatory system	2565	99433	gs://finngen-public-data-r3/summary_stats/finngen_r3_I9_CONDUCTIO.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_I9_CONDUCTIO.gz
I9_CORATHER	Coronary atherosclerosis	Circulatory system	14972	115774	gs://finngen-public-data-r3/summary_stats/finngen_r3_I9_CORATHER.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_I9_CORATHER.gz
I9_CVD	Cardiovascular diseases	Circulatory system	67922	67716	gs://finngen-public-data-r3/summary_stats/finngen_r3_I9_CVD.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_I9_CVD.gz
I9_CVD_HARD	Hard cardiovascular diseases	Circulatory system	18671	116967	gs://finngen-public-data-r3/summary_stats/finngen_r3_I9_CVD_HARD.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_I9_CVD_HARD.gz
I9_DISVEINLYMPH	Diseases of veins, lymphatic vessels and lymph nodes, not elsewhere classified	Circulatory system	17946	117692	gs://finngen-public-data-r3/summary_stats/finngen_r3_I9_DISVEINLYMPH.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_I9_DISVEINLYMPH.gz
I9_DOAAC	Diseases of arteries, arterioles and capillaries	Circulatory system	7213	128425	gs://finngen-public-data-r3/summary_stats/finngen_r3_I9_DOAAC.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_I9_DOAAC.gz
I9_DVTANDPULM	DVT of lower extremities and pulmonary embolism	Circulatory system	4696	130942	gs://finngen-public-data-r3/summary_stats/finngen_r3_I9_DVTANDPULM.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_I9_DVTANDPULM.gz
I9_ENDOCARD	Endocarditis	Circulatory system	252	99433	gs://finngen-public-data-r3/summary_stats/finngen_r3_I9_ENDOCARD.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_I9_ENDOCARD.gz
I9_E_DRONE	Dronedarone medication	Circulatory system	256	99433	gs://finngen-public-data-r3/summary_stats/finngen_r3_I9_E_DRONE.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_I9_E_DRONE.gz
I9_HEARTFAIL	Heart failure,strict	Circulatory system	7736	121609	gs://finngen-public-data-r3/summary_stats/finngen_r3_I9_HEARTFAIL.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_I9_HEARTFAIL.gz
I9_HEARTFAIL_ALLCAUSE	All-cause Heart Failure	Circulatory system	13843	121422	gs://finngen-public-data-r3/summary_stats/finngen_r3_I9_HEARTFAIL_ALLCAUSE.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_I9_HEARTFAIL_ALLCAUSE.gz
I9_HEARTFAIL_EXMORE	Heart failure,strict (more controls excluded)	Circulatory system	7736	121609	gs://finngen-public-data-r3/summary_stats/finngen_r3_I9_HEARTFAIL_EXMORE.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_I9_HEARTFAIL_EXMORE.gz
I9_HEARTFAIL_NS	Heart failure, not strict	Circulatory system	14029	121609	gs://finngen-public-data-r3/summary_stats/finngen_r3_I9_HEARTFAIL_NS.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_I9_HEARTFAIL_NS.gz
I9_HYPERTENSION	Hypertensive diseases	Circulatory system	34280	101358	gs://finngen-public-data-r3/summary_stats/finngen_r3_I9_HYPERTENSION.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_I9_HYPERTENSION.gz
I9_HYPERTROCARDMYOP	Hypertrophic cardiomyopathy	Circulatory system	355	135283	gs://finngen-public-data-r3/summary_stats/finngen_r3_I9_HYPERTROCARDMYOP.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_I9_HYPERTROCARDMYOP.gz
I9_HYPOTE	Hypotension	Circulatory system	1116	134261	gs://finngen-public-data-r3/summary_stats/finngen_r3_I9_HYPOTE.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_I9_HYPOTE.gz
I9_HYPTENS	Hypertension	Circulatory system	34257	101358	gs://finngen-public-data-r3/summary_stats/finngen_r3_I9_HYPTENS.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_I9_HYPTENS.gz
I9_HYPTENSEC	Secondary hypertension	Circulatory system	709	101358	gs://finngen-public-data-r3/summary_stats/finngen_r3_I9_HYPTENSEC.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_I9_HYPTENSEC.gz
I9_HYPTENSESS	Hypertension, essential	Circulatory system	26215	101358	gs://finngen-public-data-r3/summary_stats/finngen_r3_I9_HYPTENSESS.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_I9_HYPTENSESS.gz
I9_HYPTENSHD	Hypertensive Heart Disease	Circulatory system	2727	101358	gs://finngen-public-data-r3/summary_stats/finngen_r3_I9_HYPTENSHD.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_I9_HYPTENSHD.gz
I9_HYPTENSHR	Hypertensive heart and/or renal disease	Circulatory system	3053	101358	gs://finngen-public-data-r3/summary_stats/finngen_r3_I9_HYPTENSHR.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_I9_HYPTENSHR.gz
I9_HYPTENSPREG	Hypertension complicating pregnancy, childbirth, and the puerperium	Circulatory system	4677	71711	gs://finngen-public-data-r3/summary_stats/finngen_r3_I9_HYPTENSPREG.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_I9_HYPTENSPREG.gz
I9_HYPTENSRD	Hypertensive Renal Disease	Circulatory system	290	101358	gs://finngen-public-data-r3/summary_stats/finngen_r3_I9_HYPTENSRD.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_I9_HYPTENSRD.gz
I9_ICH	Intracerebral haemmorrhage	Circulatory system	1011	124955	gs://finngen-public-data-r3/summary_stats/finngen_r3_I9_ICH.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_I9_ICH.gz
I9_IHD	Ischaemic heart disease, wide definition	Circulatory system	20283	115355	gs://finngen-public-data-r3/summary_stats/finngen_r3_I9_IHD.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_I9_IHD.gz
I9_INTRACRA	Nontraumatic intracranial haemmorrhage	Circulatory system	1701	126115	gs://finngen-public-data-r3/summary_stats/finngen_r3_I9_INTRACRA.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_I9_INTRACRA.gz
I9_ISCHHEART	Ischemic heart diseases	Circulatory system	19864	115774	gs://finngen-public-data-r3/summary_stats/finngen_r3_I9_ISCHHEART.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_I9_ISCHHEART.gz
I9_K_CARDIAC	Death due to cardiac causes	Circulatory system	5569	130069	gs://finngen-public-data-r3/summary_stats/finngen_r3_I9_K_CARDIAC.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_I9_K_CARDIAC.gz
I9_LBBB	Left bundle-branch block	Circulatory system	477	99433	gs://finngen-public-data-r3/summary_stats/finngen_r3_I9_LBBB.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_I9_LBBB.gz
I9_LYMPHADE	Nonspesific lymphadenitis	Circulatory system	617	117692	gs://finngen-public-data-r3/summary_stats/finngen_r3_I9_LYMPHADE.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_I9_LYMPHADE.gz
I9_LYMPHOTH	Other noninfective disordersof lymphatic vessels and lymph nodes	Circulatory system	234	117692	gs://finngen-public-data-r3/summary_stats/finngen_r3_I9_LYMPHOTH.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_I9_LYMPHOTH.gz
I9_MI	Myocardial infarction	Circulatory system	8234	115774	gs://finngen-public-data-r3/summary_stats/finngen_r3_I9_MI.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_I9_MI.gz
I9_MI_STRICT	Myocardial infarction, strict	Circulatory system	7958	115774	gs://finngen-public-data-r3/summary_stats/finngen_r3_I9_MI_STRICT.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_I9_MI_STRICT.gz
I9_MYOCARD	Myocarditis	Circulatory system	487	73341	gs://finngen-public-data-r3/summary_stats/finngen_r3_I9_MYOCARD.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_I9_MYOCARD.gz
I9_NONISCHCARDMYOP	Non-ischemic cardiomyopathy	Circulatory system	6391	108964	gs://finngen-public-data-r3/summary_stats/finngen_r3_I9_NONISCHCARDMYOP.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_I9_NONISCHCARDMYOP.gz
I9_NONISCHCARDMYOP_STRICT	Nonischemic cardiomyopathy	Circulatory system	509	114667	gs://finngen-public-data-r3/summary_stats/finngen_r3_I9_NONISCHCARDMYOP_STRICT.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_I9_NONISCHCARDMYOP_STRICT.gz
I9_NONRHEVALV	Non-rheumatic valve diseases	Circulatory system	5874	99433	gs://finngen-public-data-r3/summary_stats/finngen_r3_I9_NONRHEVALV.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_I9_NONRHEVALV.gz
I9_OTH	Other CVD	Circulatory system	1377	134261	gs://finngen-public-data-r3/summary_stats/finngen_r3_I9_OTH.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_I9_OTH.gz
I9_OTHANEUR	Other aneurysm	Circulatory system	348	128425	gs://finngen-public-data-r3/summary_stats/finngen_r3_I9_OTHANEUR.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_I9_OTHANEUR.gz
I9_OTHARR	Other arrhytmias	Circulatory system	7963	99433	gs://finngen-public-data-r3/summary_stats/finngen_r3_I9_OTHARR.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_I9_OTHARR.gz
I9_OTHHEART	Other heart diseases	Circulatory system	36205	99433	gs://finngen-public-data-r3/summary_stats/finngen_r3_I9_OTHHEART.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_I9_OTHHEART.gz
I9_OTHILLHEART	Other or ill-defined heart diseases	Circulatory system	465	99433	gs://finngen-public-data-r3/summary_stats/finngen_r3_I9_OTHILLHEART.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_I9_OTHILLHEART.gz
I9_OTHINTRACRA	Other intracranial haemorrhages	Circulatory system	194	126115	gs://finngen-public-data-r3/summary_stats/finngen_r3_I9_OTHINTRACRA.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_I9_OTHINTRACRA.gz
I9_OTHOTH	Other other unspecified disorders of the circulatory system	Circulatory system	275	134261	gs://finngen-public-data-r3/summary_stats/finngen_r3_I9_OTHOTH.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_I9_OTHOTH.gz
I9_OTHPER	Other peripheral vascular diseases	Circulatory system	621	128425	gs://finngen-public-data-r3/summary_stats/finngen_r3_I9_OTHPER.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_I9_OTHPER.gz
I9_PAD	Peripheral artery disease	Circulatory system	4287	128425	gs://finngen-public-data-r3/summary_stats/finngen_r3_I9_PAD.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_I9_PAD.gz
I9_PAROXTAC	Paroxysmal tachycardia	Circulatory system	2850	73341	gs://finngen-public-data-r3/summary_stats/finngen_r3_I9_PAROXTAC.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_I9_PAROXTAC.gz
I9_PERICAOTH	Other diseases of pericardium	Circulatory system	232	99433	gs://finngen-public-data-r3/summary_stats/finngen_r3_I9_PERICAOTH.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_I9_PERICAOTH.gz
I9_PERICARD	Pericarditis	Circulatory system	288	99433	gs://finngen-public-data-r3/summary_stats/finngen_r3_I9_PERICARD.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_I9_PERICARD.gz
I9_PERIPH	Peripheral artery operations in Hilmo	Circulatory system	1046	128425	gs://finngen-public-data-r3/summary_stats/finngen_r3_I9_PERIPH.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_I9_PERIPH.gz
I9_PHLETHROM	Phlebitis and thrombophlebitis (not including DVT)	Circulatory system	1936	117692	gs://finngen-public-data-r3/summary_stats/finngen_r3_I9_PHLETHROM.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_I9_PHLETHROM.gz
I9_PHLETHROMBDVTLOW	DVT of lower extremities	Circulatory system	2821	117692	gs://finngen-public-data-r3/summary_stats/finngen_r3_I9_PHLETHROMBDVTLOW.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_I9_PHLETHROMBDVTLOW.gz
I9_POSTAMI	Status post-ami	Circulatory system	983	115774	gs://finngen-public-data-r3/summary_stats/finngen_r3_I9_POSTAMI.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_I9_POSTAMI.gz
I9_PROGVASC	Progressive vascular leukoencephalopathy	Circulatory system	168	126115	gs://finngen-public-data-r3/summary_stats/finngen_r3_I9_PROGVASC.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_I9_PROGVASC.gz
I9_PULMEMB	Pulmonary embolism	Circulatory system	2345	133074	gs://finngen-public-data-r3/summary_stats/finngen_r3_I9_PULMEMB.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_I9_PULMEMB.gz
